title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Dynamic but exhausting’,Senior Leader,Campus lifestyle is second to none; great people to work with; ability to get involved and make things happen,Pressure to deliver and scarce resources,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",4.0,2.0,5.0,3.0,4.0,3.0,4.0,Optus
‘A good grounding and most people are just waiting for the tap. ’,Financial Officer,"Awesome campus with doctors, many coffee shops. ",Outsourcing pretty much everything.  Perm employees are now the minority.  Constant redundancy is a challenge with no real improvements in systems to cope.   ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Macquarie Park NSW, Australia",2.0,3.0,4.0,2.0,4.0,4.0,3.0,Optus
‘Good until management changes’,Insolvency Administrator,Immediate co workers,New management at department level were corrupt,Recommends working here: No,Rates salary as: Low,4 years ago,"North Ryde, New South Wales, Australia",2.0,1.0,3.0,1.0,2.0,1.0,1.0,Optus
‘It was a great 7 years as I moved up the ranks.’,Insights Analyst,"Autonomy with my last manager, great work life balance",To progress myself within the company. I found it difficult once I got where I was to continue growing.,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",3.0,5.0,5.0,4.0,4.0,3.0,4.0,Optus
‘Evolving and empowering’,Call Centre Supervisor,Nimbleness to respond to markrt,Getting a pay rise- career development and not being pigeon holed,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,4.0,5.0,5.0,3.0,5.0,Optus
"‘Positive, challenging & fun.’",Product Marketing Manager,Good learning culture & work life balance.,Legacy systems & red tape.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,5.0,5.0,4.0,3.0,5.0,4.0,Optus
‘I wanted to progress my career they didn't want to help pave the way with me .’,Sales Representative,Knowing the new tech ,Pushing useless accessories onto customers that don't want them ,Recommends working here: No,Rates salary as: Low,6 months ago,"Kippa-Ring QLD, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Optus
‘A good experience in technical communications overall and customer experience enhancement’,Retail Sales Consultant,Pay,Not many. simple job,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,2.0,3.0,1.0,3.0,4.0,3.0,Optus
‘Every department  tries their best  and you can't asked for more than that’,Management,Optus strives for excellence I found it a great place to work,Sometimes you are juggling a lot but that is everywhere,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Optus
‘A good place if you want to learn’,National Manger,Work functions and events.,Development of career and progression,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Macquarie Park NSW, Australia",4.0,3.0,4.0,4.0,4.0,3.0,4.0,Optus
‘A great company to work for - but continual bi-yearly staffing cuts’,Networks,"Flexible working environment
Opportunity to learn and get involved in community","Some management - a lot of barriers to get work down
Poor performers are looked after",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Brisbane QLD, Australia",4.0,5.0,3.0,4.0,5.0,5.0,4.0,Optus
‘Would certainly recommend working in Optus over Telstra. ’,Senior Network Engineer,Salary and flexibility ,Nothing too serious ,Recommends working here: Yes,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",3.0,3.0,3.0,3.0,4.0,4.0,4.0,Optus
‘Good but not great as they don't pay that well’,Information Security Manager,"The discounted mobile plans, the nice campus",Daily commute of 1.5hours each way,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",3.0,3.0,3.0,2.0,3.0,3.0,3.0,Optus
‘Good place to work’,Architect,"Great Campus environment
Challenge IT problems",Old IT Technologies. Very political environment for permanent employees.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Macquarie Park, New South Wales, Australia",3.0,4.0,3.0,3.0,3.0,4.0,4.0,Optus
‘I was glad to leave.’,Manager,The working environment is great.,The management culture is terrible.,Recommends working here: No,Rates salary as: Low,6 months ago,"Macquarie Park NSW, Australia",2.0,4.0,4.0,1.0,2.0,4.0,2.0,Optus
‘Great job and good company’,Retail Store Manager,Great staff training program for retail experience,A lot of challenges,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Optus
‘Management is controlling and lack vision’,Marketing Manager,The campus is well appointed,Complete lack of empowerment . With a lack of trust in people,Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",1.0,1.0,3.0,1.0,2.0,4.0,1.0,Optus
"‘Great experience,one of best office environment.’",Network Engineer,"Best campus,good management.",Promotions is a challenge.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Optus
"‘If you are prepared to put in the hard yards, you will be rewarded in the end with bonuses and promotion.’",Project Engineer,Stability and job security,"If you are a field engineer, it's very hard that you get an opportunity to get secondment or promotion unless you are closer to management at head quarters.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,4.0,3.0,4.0,5.0,Optus
‘Horrible’,Project Manager,Projects are good in terms of the type of work,"Its always \""Manage by Escalation\""",Recommends working here: No,Rates salary as: Average,6 months ago,"Macquarie Park NSW, Australia",1.0,1.0,1.0,1.0,4.0,1.0,1.0,Optus
‘Absolutely fab’,Retail Sales Assistant,"Excellent bonus, great team and good discounts!",Sales is tough sometimes,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Booragoon, Western Australia, Australia",4.0,4.0,4.0,4.0,5.0,5.0,4.0,Optus
‘YES’,Account Manager,"Great employee benefits including a bonus scheme, very sociable corporate culture.","Being based in Melbourne, career progression was limited as head office is in Sydney.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,2.0,4.0,4.0,5.0,Optus
‘Best place I've worked’,Team Leader,The campus is great and so are the people. Genuine flexible working options and the opportunity to advance if you are willing to work for it,Senior and executive level management do not inspire confidence,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",3.0,5.0,5.0,2.0,4.0,5.0,4.0,Optus
‘Keep your head down’,Service Delivery Manager,There are some really good people if you go looking for them.,Management who lack insight into the business and don't understand how to make the most of their staff.,Recommends working here: No,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",3.0,2.0,4.0,1.0,4.0,3.0,1.0,Optus
"‘Sounded great but it is a hard sell job, no room for customer service. Sell or go home.’",Digital Telesales,Excellent bonuses and colleagues,Limited training and very high targets without the tools to attain it. Told to research at home in your own time,Recommends working here: No,Rates salary as: High,4 years ago,"Adelaide, South Australia, Australia",2.0,1.0,3.0,2.0,5.0,5.0,3.0,Optus
‘Great work life balance and good industry experience.’,System Support Analyst,Great environment with lots of perks. Great culture.,Leadership Strategies change too often in IT.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",3.0,4.0,5.0,4.0,4.0,5.0,4.0,Optus
‘Working at the bussiness centre was fullfilling and a good expiriance for me’,Marketing Manager,Happy work place,Don't fall asleep you will fall behind,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Gold Coast, Queensland, Australia",4.0,4.0,3.0,5.0,3.0,5.0,4.0,Optus
"‘Onerous. Travel to and from home: it took two hours each way, and I live in Sydney, Optus is at Macquarie Park. Remote location. Not in touch with customers' needs.’",Customer Service Role,Finishing work. Optus are way behind in delivering an optimum level of customer experience.,"Travel, the processes in place to help the customer are counter productive for helping customers. ",Recommends working here: No,Rates salary as: Low,6 months ago,"Macquarie Park NSW, Australia",1.0,1.0,1.0,1.0,1.0,3.0,1.0,Optus
"‘Un-empowered, no investment in training. Not even the resources to train, keep people who are not doing a good job.’",Solutions Architect,The people are the some of the best,"Processes, management lack of will to make changes when something is not going right",Recommends working here: No,Rates salary as: High,6 months ago,"Brisbane QLD, Australia",1.0,4.0,2.0,1.0,3.0,4.0,1.0,Optus
‘If you want challange and WLB its an awesome place to work’,Project Manager,"Close to home, awesome campus","Hard to get cross team buy-in, and fast lead time",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0,Optus
‘Overall a reasonable experience’,Officer,"Location , ammenities",Work life balance talked about but difficult to put into action,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Mawson Lakes, South Australia, Australia",2.0,3.0,4.0,4.0,4.0,4.0,4.0,Optus
"‘Frustration, Frustration, Frustration’",Specialist,Struggling to find the positive aspects of working at Optus,The politics of the organisation,Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Optus
‘Work Place with fun and entertainment.’,Network Engineer,Friendly management and collegues,Servicing the Latest technologies to customer.,Recommends working here: Yes,Rates salary as: High,3 years ago,Brisbane,5.0,5.0,5.0,5.0,4.0,4.0,5.0,Optus
‘Good 3 yrs every which way’,Senior Commercial Analyst,"Flat hierarchy, good exposure",Training is limited poor at innovation.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",4.0,3.0,4.0,3.0,3.0,3.0,4.0,Optus
‘Great opportunities to learn ’,Broker Support Officer,"Everyone are friendly, great environments ",Nothing specific that are chanllenges,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Artarmon NSW, Australia",5.0,5.0,5.0,5.0,4.0,4.0,5.0,Optus
‘Interesting technology. Shame about the internal processes.’,Senior Project Manager,Nice suburban environment.,"The slow pace of change.
The call to action, but the moment you attempt to respond, you get bogged down in mind-numbingly complicated and slow procurement.",Recommends working here: No,Rates salary as: High,2 years ago,"Sydney, New South Wales, Australia",2.0,4.0,4.0,2.0,1.0,5.0,2.0,Optus
‘Great company to work for who provides sample opportunities to employees to develop and grow.’,"Finance Officer, Projects","Multiculturalism, huge campus, convenient location",Liaising with cross functional teams.,Recommends working here: Yes,Rates salary as: Average,4 years ago,Sydney,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Optus
‘I am glad i left’,Account Manager,Colleagues I worked with,Too many to list. A company with a very poor culture,Recommends working here: No,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",1.0,3.0,2.0,1.0,3.0,3.0,1.0,Optus
"‘Wonderful people, wonderful environment and a great place to hone your skills.’",Stores Manager,Excellent propositions and a fast movng environment that keeps you on your toes,Low opportunities for advancement,Recommends working here: Yes,Rates salary as: High,4 years ago,"Burwood, New South Wales, Australia",2.0,4.0,4.0,3.0,5.0,5.0,5.0,Optus
‘Good workplace’,Retail Sales Associate,"Work with some great people, with opportunities to progress.",Information from top to bottom or up the chain often lost or not communicated properly.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Charlestown, New South Wales, Australia",4.0,4.0,4.0,3.0,3.0,5.0,4.0,Optus
‘A place where you will be challenged and come out stronger’,Senior UX Consultant,"Very down to earth attitude, people were not to arrogant.",I.T technology used is not the most up-to-date.,Recommends working here: Yes,Rates salary as: High,4 years ago,,3.0,4.0,4.0,4.0,3.0,3.0,4.0,Optus
‘Educating and challenging and well grounded environment for young and older no matter your race or religion.’,Fault Management Consultant,Great vitality and friendly outgoing feeling to the newly employed right up to the CEO.,"Well depending on the position held, for me being in a busy Call Centre it was meeting all their KPI's.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Macquarie Park, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Optus
‘An interesting ride....’,Customer Relations Executive,A high tech place to work...,Constant changes in the Telco industry but is expected to be a well loved brand...,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",4.0,5.0,5.0,4.0,5.0,5.0,5.0,Optus
‘Good and challenging to work for ’,Senior Business Analyst,Environment and people,Changing corporate structures,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Macquarie Park NSW, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Optus
‘Never been so passionate about my jobs prior to Optus.’,Sales Assistant,The atmosphere.,Reaching sales targets.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Mackay, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Optus
‘Good environment to learn but not for long term career.’,Product Manager,Perks and flexibility - but dependent on manager.,Management does not listen.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Macquarie Park NSW, Australia",3.0,4.0,4.0,2.0,5.0,4.0,3.0,Optus
‘A job to start a career’,Retail Sales Consultant,"Flexible shift , good employee discount for mobile plan","No passway to develop career, lack of training",Recommends working here: No,Rates salary as: Low,4 years ago,"Perth, Western Australia, Australia",1.0,4.0,2.0,1.0,1.0,2.0,2.0,Optus
‘Will join Optus again’,Automation Support Analyst,Good work environment,Working with individual teams which are self-centric,Recommends working here: Yes,Rates salary as: High,2 years ago,"Macquarie Park, New South Wales, Australia",4.0,4.0,5.0,5.0,5.0,5.0,5.0,Optus
‘A constantly changing environment.’,Technical Support Manager,A stimulating  and challenging environment. A lot of opportunity for the people who take their work seriously,Can sometimes be slow to change and lag behind other workplaces,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,2.0,2.0,3.0,4.0,4.0,4.0,Optus
‘Fun and energetic environment that I am constantly learning in.’,Retail Consultant,Career development is great and the skill set you learn is great. Work environment is fun.,"Retail work will always have it's challenges.
Keeping up to date with new offers and technology can be a challenge",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia,",4.0,4.0,5.0,5.0,5.0,4.0,5.0,Optus
‘Worst job in my life’,Sales Consultant,"Worst experience in my 26 years working life, deceptive and misleading management","Deceptive and misleading objectives, they set a goal and target for employees that were smoke and mirrors",Recommends working here: No,Rates salary as: Low,4 years ago,"Macquarie Park, New South Wales, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Optus
"‘Good salary and perks,  too much red tape & company politics’",Sales Manager,"Salary, great facilities","Top level management, too much red tape, mass redundancies, ",Recommends working here: No,Rates salary as: High,1 year ago,"Sydney NSW, Australia",4.0,4.0,4.0,2.0,4.0,5.0,3.0,Optus
‘A great career with excellent employee benefits.’,Infrastructure Delivery Engineer,Great campus. Excellent culture.,Travelling or driving to work is a challenge unless public transport is utilised.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Optus
‘Worst period of time in my life. ’,Manager,Met some great people.,Everything. Was not a healthy environment. ,Recommends working here: No,Rates salary as: Low,1 year ago,"Kirwan QLD, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Optus
‘Overall a good experience just lacked the ability to deliver ’,Financial Services,"Flexibility , lay back friendly culture ","Trying to get anything done 
Red tape , delays lack of control in team direction",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",3.0,5.0,3.0,3.0,4.0,4.0,4.0,Optus
‘A constant struggle to feel like a good job was possible’,Project Management Professional,"Xmas party and some of the efforts to do social club type activities
Employee discount on phone plans (not on phones though)",Sales led organisation means that the sales people do not get held to account for selling solutions that can't be delivered effectively,Recommends working here: No,Rates salary as: Average,2 years ago,"Fortitude Valley, Queensland, Australia",2.0,1.0,3.0,1.0,3.0,3.0,2.0,Optus
‘Fine’,Account Manaher,Services and technology are class leading with strong support,Internal challenges with other dealers,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",5.0,4.0,3.0,3.0,5.0,5.0,3.0,Optus
‘Rewarding but tough as a contractor at Optus’,Senior Network Engineer,Good team poor management and don't treat contractors well,Management are difficult disconnected and old school,Recommends working here: No,Rates salary as: High,2 years ago,"Canberra, Australian Capital Territory, Australia",3.0,4.0,4.0,2.0,4.0,4.0,3.0,Optus
‘Good place to work but not for longer periods’,Technical Specialist,New learning opportunities,Strictness on timelines for something that shouldn't be a high priority in the first place,Recommends working here: Yes,Rates salary as: Average,2 years ago,"NSW, Australia",2.0,4.0,3.0,2.0,3.0,4.0,3.0,Optus
‘Eh.’,Retail Assistant,"Decent pay, not a terrible job in general.",Customers blame you for everything that isn't your fault and you need a very thick skin to tolerate it. Management and overall business structure seems a bit lacking. Or at least from where I was  managements was always stressed and never prepared as the expectations are ridiculously high and they are supremely overworked.,Recommends working here: No,Rates salary as: Average,2 years ago,"WA, Australia",2.0,5.0,3.0,1.0,4.0,3.0,3.0,Optus
‘Good manager and team mates’,IP Network Engineer,Friendly environment and good team mates,No opportunity for career growth,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,3.0,4.0,3.0,2.0,4.0,4.0,Optus
‘Overall a great organisation’,Senior Analyst,Great place and great campus,"Distance from CBD, management issues",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",4.0,3.0,4.0,2.0,4.0,5.0,4.0,Optus
"‘Best telco best pay, great people’",Senior Account Manager,The pay was excellent and the work place on campus was awesome.,"The North Ryde location was a challenge, but flexible working hours allowed for the location",Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,4.0,5.0,5.0,5.0,Optus
‘Be prepared to work beyond your JD for no appreciation from management.’,Information Technology Business Analyst,Optus has a good campus with on campus vendors.,"Old school management style and not at all open minded. 
Perfect organization to work for if you what to get a feel of working for asian owned company. ",Recommends working here: No,Rates salary as: Average,6 months ago,"Sydney Olympic Park NSW, Australia",2.0,3.0,2.0,1.0,2.0,2.0,2.0,Optus
‘Great place to work as long as one understands the challenges of working with a big organisation ’,Commercial Director,Campus and people are great,Management decisions and systems and processes to support ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",4.0,2.0,4.0,2.0,4.0,4.0,3.0,Optus
‘Fantastic opprutnity to work in a friendly environment which provided much experience and knowledge.’,Optus Technical Support Consultant,Friendly work environment,Sedentary life style,Recommends working here: Yes,Rates salary as: High,3 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Optus
‘WORKING WITH GREAT DIVERSITY OF PEOPLE AND CUSTOMERS’,Executive Assistant,BUILDING RELATIONSHIPS AND WORKING AUTONOMOUSLY,IRATE CUSTOMERS,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Optus
‘Professional’,LNP Porting Manager,Work environment & flexibility with work hours.,Management changes due to new management rather than needed changes.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,3.0,4.0,4.0,5.0,Optus
"‘Good place for retirement, not for development.’",Technical Specialist,"Benefits.
Work & life balance.","Distant from public transport, even though it offers employer shuttle bus.
Work environment is bad, kind of crowded, can be affected by others easily.
Lazy guys are around, they do nothing, but boast all the time.",Recommends working here: No,Rates salary as: Average,2 years ago,"Macquarie Park NSW, Australia",1.0,4.0,1.0,3.0,4.0,2.0,2.0,Optus
‘Reasonable for experience but not beyond 2 years’,Retail Sales Assistant,Staff discount and perks,System failure and management issues,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",3.0,3.0,3.0,2.0,5.0,5.0,4.0,Optus
‘Company driven by cost savings’,Customer Experience Manager,Lots of good people to work with. Free internet and fetch Tv included.,Poor upper management who continue to retrench staff and cut resources. The company cares more about saving costs over staff and customer experience. Management slowly being replaced by Singaporeans.,Recommends working here: No,Rates salary as: Low,2 years ago,"Victoria, Australia",1.0,3.0,3.0,1.0,3.0,4.0,1.0,Optus
‘Fulfilling’,Sales Associate,The people I work with are amazing.  The company really tries to give back to the employees,The customers we have sometimes are very hard to deal with.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Goulburn, New South Wales, Australia",4.0,3.0,4.0,5.0,5.0,5.0,4.0,Optus
‘Couldn't wait to leave’,Sales Consultant,Working with a great team,Poor alignment in processes and lack of trained staff,Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",2.0,3.0,2.0,2.0,4.0,2.0,3.0,Optus
‘Good to stay’,Core Network Engineer,"Fair environment, good office and location","A bit stressful, same as other IT, learn more and learn a lot, keep learning",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,3.0,4.0,4.0,5.0,4.0,4.0,Optus
‘Work life balance could be better fostered’,National Exeprience Executive,Perks and an inclusive culture,Work life balance,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,2.0,3.0,3.0,4.0,5.0,4.0,Optus
‘Amazing’,Customer Experience Consultant - Platinum Care,The people and culture and staff benefits,It can be hard to wrap your head around all the process involved but there is more than enough support and everyone here is approachable,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Optus
"‘Overall a great place to work, awesome people awesome brand’",HR Manager,"Great people, smart people, great benefits, a progressive business","Can be bureaucratic, unfortunately",Recommends working here: Yes,Rates salary as: Average,3 years ago,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,Optus
‘Good company to stay with’,Solution Architect,Company has nice environment and there is a lot on everyday,A bit far from home. Sometimes the work process is a bit slow.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",4.0,5.0,5.0,4.0,3.0,4.0,5.0,Optus
‘Great plqce to work and develop’,Senior Service Manager,Everything but the pay,Plenty.  Very fast paced and lot's transformational projects,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Optus
‘Company of many challanges and oportunities’,Ream Leader,Nice campus and facilities. Great place to work,Too many projects and challenging deadlines,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",3.0,3.0,5.0,3.0,4.0,3.0,3.0,Optus
"‘Enjoyable experience, long term opportunities available’",Sales Assistant,Perks were fantastic,Communicating with management and trying to get a point across,Recommends working here: Yes,Rates salary as: Average,1 year ago,"QLD, Australia",4.0,5.0,5.0,3.0,5.0,3.0,4.0,Optus
‘Exceptional Consumer Customer Service’,Support Specialist Consultant,"People
Culture
Location
","Management
Salary
Silos",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Adelaide SA, Australia",3.0,5.0,4.0,2.0,5.0,5.0,4.0,Optus
‘I enjoyed working at Optus. It was my best employer in my whole career so far. ’,Technical Support Role,Work life balance Experienced working at Optus was unmatched. ,Commuting to work can be a challenge if using public transport.,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Optus
‘Toxic’,Sales Consultant,The team at Queen Street (not the management) are wonderful.,"The management don’t treat their staff like human beings, and they do not care about the work environment being a positive place for employees.",Recommends working here: No,Rates salary as: Average,2 years ago,"Queensland, Australia",3.0,2.0,2.0,1.0,3.0,3.0,2.0,Optus
"‘Great employer, that values its people’",Project Manager,Great work life balance,I would change nothing about the company,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Optus
‘Great company to learn and grow.’,Business Analyst,Great culture: great opprtnuty to progress,Competing with same players and much room to grow for the company.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,4.0,5.0,5.0,4.0,5.0,5.0,Optus
‘Poor overall.’,Commercial Director,Diversity is excellent. Campus is easy. Free motorbike parking. Excellent cycle facilities.,Poor management. Lacking clarity of direction. Toxic environment.,Recommends working here: No,Rates salary as: Low,4 years ago,,3.0,2.0,3.0,1.0,3.0,4.0,2.0,Optus
‘Good place for stable people’,Senior Software Developer,"Good work life balance
great office environment",You only know very narrow area,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",2.0,5.0,5.0,4.0,4.0,4.0,4.0,Optus
‘Tightest company I ever worked for.’,Program Manager,When? There weren't any.,People management was completely off the mark,Recommends working here: No,Rates salary as: Average,4 years ago,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,Optus
‘Friendly and Vibrant workplace’,Retention,Very much focused on equality,Rotating rosters and bad DSL infrastructure,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,4.0,4.0,5.0,4.0,5.0,Optus
‘Yes’,Customer,"Good work life balance, lots of onsite events.",Poor senior management,Recommends working here: Yes,Rates salary as: High,2 years ago,"Macquarie Park, New South Wales, Australia",2.0,4.0,3.0,2.0,5.0,2.0,3.0,Optus
‘Lots of fun.’,Sales Support Representative,Awesome people. Lots of opportunities. Very diversity focused.,The campus is very contained.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",4.0,5.0,5.0,4.0,5.0,5.0,5.0,Optus
‘- Poor’,Retail Sales Assistant,"- Close to home, close to uni","- Dealing with difficult customers 
- Dealing with poor management
- Dealing with difficult work colleagues",Recommends working here: No,Rates salary as: Low,1 year ago,"Campbelltown NSW, Australia",3.0,2.0,2.0,1.0,1.0,3.0,2.0,Optus
‘Great culture and job opportunities’,Project Manager,So many great and helpful people that work there.,Management can be an issue.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",5.0,5.0,4.0,3.0,4.0,5.0,4.0,Optus
‘They supported my work life balance’,I.T.,Work life balance is great,"Like any large organisation, a few bad apples cause many people stress.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"North Ryde, New South Wales, Australia",3.0,5.0,4.0,4.0,2.0,3.0,5.0,Optus
‘Started out fantastic and took a huge turn backwards.’,Learning Consultant,Nice campus and great people.,Constant red tape and poor management. They say one thing and do the other.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Macquarie Park, New South Wales, Australia",3.0,3.0,4.0,2.0,3.0,3.0,3.0,Optus
‘.flexibility and support ’,Store Manager,"Great remuneration and people
Engagement ",.fast paced and ever changing environment,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Canberra ACT, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Optus
‘Couldn't have chosen a better place to work’,Consultant,Amazing work culture and career opportunities.,Hard to deal with customers.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Darlinghurst, New South Wales, Australia",4.0,4.0,4.0,5.0,5.0,5.0,5.0,Optus
‘Extremely poor management’,Assistant Manager,Credit towards phone bill,No chance of moving up through the ranks,Recommends working here: No,Rates salary as: Average,4 years ago,"Gold Coast, Queensland, Australia",1.0,1.0,1.0,1.0,3.0,3.0,1.0,Optus
"‘Great people, poor management and organisational capability’",Account Executive,"Proactive community
Great people
Great diversity","Sydney centric
Directionless management
No training",Recommends working here: No,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",5.0,2.0,2.0,1.0,4.0,5.0,2.0,Optus
‘Sadly cons outweigh the pros ’,Assistant Store Manager,Discounts off your bills are good. you make friends within your team and the diversity is good. ,"Irate customers all the time, especially due to mistakes from other departments. Managers micro manage, targets are high and there is limited work/life balance. you're expected to respond to messages any time of the day, including on your day off. Hourly wage is relatively low and even though commission is paid if your store hits its target, it is only a small amount per month. there is no communication between departments. no career progression into head office unless you want to be a store manager, but there are so few positions available. ",Recommends working here: No,Rates salary as: Low,9 months ago,"NSW, Australia",2.0,1.0,4.0,2.0,5.0,5.0,2.0,Optus
‘I worked with some great guys’,System Admin,Everyone at one campus,Having a singapore owner and their cutlure,Recommends working here: Yes,Rates salary as: High,4 years ago,"Macquarie Park, New South Wales, Australia",4.0,5.0,4.0,4.0,4.0,4.0,5.0,Optus
