title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
"‘An outstanding company that values its people, strong equal opportinities and equally strong ethics.’",Team Leader,Strong people culture and work life balance,Sometimes travelling distance depending on your role.,Recommends working here: Yes,Rates salary as: High,6 months ago,"Brisbane QLD, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘Dissappointing’,Area Manager,People in my immediate team,"Continuous changes and restructures, work/life balance not achievable",Recommends working here: No,Rates salary as: Average,4 years ago,"Toowoomba, Queensland, Australia",2.0,2.0,3.0,3.0,4.0,3.0,2.0,Suncorp
‘Foxtel is a good place to work if looking for a long term career’,Sales And Service Assistant,The people that work there are great,Micro managing and management,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Gold Coast, Queensland, Australia",4.0,3.0,4.0,2.0,4.0,3.0,4.0,Suncorp
"‘\""Started working with great excitement and expectation, which faded in a couple of months once I have learned the poor team environment and morale, as well as a huge staff turn over, in NSW at least\""’",Customer Service Representative,"Flexibility, company benefits","Leadership and management, outdated systems and procedures,",Recommends working here: No,Rates salary as: Average,2 years ago,"New South Wales, Australia",3.0,4.0,1.0,1.0,4.0,5.0,2.0,Suncorp
‘The good was heavily outweighed by poor managment’,Customer Service Representative,The teams you work with,Having a whole group of managment that have zero idea of how banking works making ridiculous and illogical demands and act as chikdren do when given other options,Recommends working here: No,Rates salary as: Low,2 years ago,"Milton, Queensland, Australia",2.0,2.0,1.0,1.0,2.0,1.0,1.0,Suncorp
‘A truely flexible workplace’,Human Resources Advisor,"Great work from home options, able to work on challenging and interesting work.",No overseas career path,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,5.0,5.0,4.0,4.0,4.0,5.0,Suncorp
‘I thoroughly enjoy working for Suncorp & would take alot for me to leave.’,Home Loan Specialist,"Envirnoment, progression & work from home.",Lower than average wages for work load,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Brisbane City QLD, Australia",5.0,5.0,5.0,3.0,5.0,4.0,5.0,Suncorp
"‘They talk about assisting clients, but trying to have client requests completed is time consuming. Thus work, life balance is poor. ’",Lender,Assisting clients to achieve their goals,"Working with systems that don’t work, taking so much time to get the easy parts completed. ",Recommends working here: No,Rates salary as: Average,6 months ago,"Brisbane QLD, Australia",3.0,1.0,2.0,2.0,3.0,4.0,2.0,Suncorp
‘Gained a wealth of knowledge in General Insurance’,Direct Distribution Personal/Commercial,The people is what makes it worth coming into work.,Career progession being able to find suitable career path way.,Recommends working here: Yes,Rates salary as: Average,3 years ago,"Melbourne, Victoria, Australia",3.0,5.0,3.0,4.0,3.0,3.0,4.0,Suncorp
‘It was great for a number of years. but it's not the same Suncorp it used to be’,BDM,The team member culture is really good.,"Massive pay disparities between team members, no room for review.
Massive budget cuts that impact the front line & the customer. A CEO that is obsessed with building his market place.",Recommends working here: No,Rates salary as: Low,2 years ago,"Brisbane QLD, Australia",3.0,2.0,4.0,2.0,2.0,2.0,1.0,Suncorp
‘Low pay’,Sales And Service,Free parking at the Gisborne branch. Food days. ,Salary is below average. Not worth it. When you apply for the job they don’t talk much about sales but it’s a biggg focus. ,Recommends working here: No,Rates salary as: Low,1 year ago,"Gisborne VIC, Australia",2.0,3.0,3.0,3.0,2.0,3.0,2.0,Suncorp
‘Suncorp is a great company to work for’,Client Manager,Supportive and lots of room for career development. Great work life balance,None that i have experienced,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘So far so good’,Insurance Specialist,Excellent career prospects,High learning curve a lot to learn,Recommends working here: Yes,Rates salary as: Low,2 years ago,"Gisborne, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘I started with the company very excited and eager to learn. I became the highest performer in my team within 3 months and continued to improve from here; management failed to support my career development and starting putting pressure on me to work harder’,Commercial Claims Officer,Some good company benefits.,"Poor management, poor recognition of high performers, and no concern for employee job satisfaction or wellbeing.",Recommends working here: No,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",1.0,3.0,3.0,2.0,4.0,4.0,2.0,Suncorp
‘Great opportunities to diversify your career.’,Systems Admin/ Systems Analyst,"Great culture, lots of opportunity to learn new skills",Outsourcing  (sorry...partnering) was being done everywhere in all departments.  Was hard to deal with at times.,Recommends working here: Yes,Rates salary as: Average,3 years ago,Brisbane,5.0,4.0,3.0,3.0,2.0,3.0,4.0,Suncorp
‘I have enjoyed the growth I have managed whilst here.’,Motor Assessor,Great Team environment .,Must be able to deal with change,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",3.0,3.0,3.0,3.0,4.0,5.0,5.0,Suncorp
"‘Average, sow perks but not a very nice work environment.’",Claims,As suncorp is also a bank there is a range of benefits from working in suncorp.,There are some small teams where there is a small amount of defined roles. If u are inbetween the 2 defined roles there is no opportunity to have pay reviews apart from yearly review.,Recommends working here: Yes,Rates salary as: Low,4 years ago,,3.0,4.0,3.0,2.0,4.0,4.0,3.0,Suncorp
‘The best employer ive ever worked for.’,Sales And Service Consultant,Team mates and coaching available,Working from home can be isolating,Recommends working here: Yes,Rates salary as: High,4 years ago,"Brisbane, Queensland, Australia",3.0,5.0,5.0,5.0,5.0,4.0,5.0,Suncorp
‘Good’,Fund Administration,Working hours was flexible,Management change often,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,5.0,5.0,1.0,2.0,3.0,5.0,Suncorp
‘Underwhelming’,Business Development,Your peers are what keeps you there,"No structure, no development, people trying to cover their own scorecards!",Recommends working here: No,Rates salary as: Low,3 years ago,"Melbourne City, Victoria, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Suncorp
‘Great environment to work in lots of opportunity’,Project Officer,Good career opportunities,Large organisation so a lot to learn as a newcomer,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,5.0,4.0,5.0,4.0,5.0,Suncorp
‘It's All about the Share holders.  Constant stress and uncertainty.’,Policy Administration.,Some nice people,Suncorp is hell bent on sending as much of work off shore as possible. No longer care about quality.,Recommends working here: No,Rates salary as: Low,4 years ago,"Melbourne, Victoria, Australia",2.0,2.0,1.0,1.0,1.0,3.0,1.0,Suncorp
‘Insightful’,Insights Analyst,"The staff. Working in a high intensity at call request environment with a manager who was demanding and put so much pressure on work, life balance. Julian is still there.",Getting feedback from people who didn't understand the portfolio or LOB and only were concerned with what monthly revenue was. Not so much for the people but more so for the investors. Such is the world.,Recommends working here: No,Rates salary as: High,2 years ago,"Brisbane, Queensland, Australia",2.0,2.0,3.0,1.0,1.0,4.0,2.0,Suncorp
‘Suncorp is a good place to work’,Sales And Service Banking Consultant,"The work life balance and pay is really good, career progression is also very good.",The work load can be difficult to work with in the big stores due to under staffing issues. ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Brisbane QLD, Australia",5.0,5.0,3.0,4.0,5.0,5.0,4.0,Suncorp
"‘Glad I tried working there, but wish I hadn't’",Procurement Team,Employee discounts on company products and supplier products,"Hot desking, outsourcing & constant change",Recommends working here: No,Rates salary as: Average,1 year ago,"Brisbane QLD, Australia",2.0,2.0,2.0,1.0,3.0,5.0,2.0,Suncorp
‘Career ending with poor management. Stay away from this employer.’,Financial Planning,Unfortunately none to mention.,Poor Management. A Business lacking direction.,Recommends working here: No,Rates salary as: Average,4 years ago,,1.0,3.0,1.0,1.0,3.0,1.0,1.0,Suncorp
‘A great place to work that helps its employees and the community.’,Sales And Service Assistant,There are a lot of great benefits and discounts.,Repetitive and no room for creativity.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,5.0,3.0,3.0,5.0,5.0,4.0,Suncorp
‘Work/Life balance / Customer Centric’,Insurance Officer,Benefits and work life balance. Look after customers well,Management not developing high performers,Recommends working here: Yes,Rates salary as: Average,3 years ago,Melbourne,4.0,5.0,5.0,3.0,4.0,4.0,4.0,Suncorp
‘Logic and common sense does not exist there’,Claims Assessor,Company car.some of the work mates were good to work with but all they ever did was complain about the job,Putting up with management and their expectations plus all those meetings.,Recommends working here: No,Rates salary as: Low,3 years ago,bella vista,2.0,1.0,2.0,1.0,1.0,1.0,1.0,Suncorp
‘Overall a good place to work’,Practice Manager,"Good culture, good people trying to deliver a good outcome to customers",Too many changes in direction,Recommends working here: Yes,Rates salary as: Average,3 years ago,"Brisbane City, Queensland, Australia",4.0,4.0,4.0,4.0,3.0,4.0,4.0,Suncorp
‘Great family/work balance’,Senior Product Manager,Family and life balance. Working from home and flexible working.,Get enough sources to progress projects,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,5.0,4.0,4.0,3.0,4.0,4.0,Suncorp
‘Glad I am not there anymore ’,Head Of,Work life balance and flexibility ,Extremely poor quality leaders who cannot make decisions,Recommends working here: No,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",2.0,4.0,1.0,1.0,3.0,4.0,2.0,Suncorp
‘Good employer although too much spin doctoring.’,Regional General Manager,"Work life balance,very nice place to work",Irrelevant brand outside of Qld.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,5.0,4.0,3.0,2.0,4.0,3.0,Suncorp
‘Wonderful company to work for. Very team orientated.’,Business Design Representative,Great benefits. Excellent management.,Hard to get exposure in areas you're not working in,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,4.0,5.0,5.0,5.0,4.0,Suncorp
"‘I was scared to give financial advice because i didnt feel like we had sufficient training in that area, I didn't want to financially burden any customers by giving the wrong lending advice.’",Customer Service Role,The chance to work from home.,Not enough training in regards to offering financial advice to customers.,Recommends working here: No,Rates salary as: Average,1 year ago,"Carindale QLD, Australia",2.0,3.0,3.0,2.0,3.0,2.0,2.0,Suncorp
‘Great place to work’,Workplace Relations Adviser,Suncorp is a forward thinking company that ensures their employee's needs are met,There is limited opportunities to progress as everyone enjoys working for Suncorp,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘I great learning experience and enjoyed my time in the Suncorp Group.’,State Manager,Diverse company base with opportunity in Eastern and Qld States,SA and WA opportunities limited at senior levels,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",2.0,2.0,4.0,4.0,4.0,4.0,4.0,Suncorp
‘I throughly enjoyed my employment with Suncorp Insurance.’,Claims Assist Consultant,Working as part of a team & being able to help every client in the best way possible was extremely rewarding.,Meeting monthly KPI'S. Dealing with disgruntled customers,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Toowoomba, Queensland, Australia",4.0,5.0,4.0,4.0,4.0,4.0,5.0,Suncorp
‘Good employer’,Customer Service Consultant,Diverse pool of people working here,Pay and flexibility of work hours for full time staff,Recommends working here: Yes,Rates salary as: Low,2 years ago,"Gisborne, Victoria, Australia",4.0,5.0,5.0,4.0,4.0,4.0,4.0,Suncorp
‘Not the best place to work.’,Lending Manager,Few and far between,Middle management are a problem.... To many chiefs not enough Indians...,Recommends working here: No,Rates salary as: Low,4 years ago,"Brisbane, Queensland, Australia",3.0,2.0,1.0,1.0,3.0,2.0,1.0,Suncorp
‘Save yourself the trouble and work for one of the big 4 banks instead’,Sales And Service Consultant,The team within a branch.,"Poor training schedule, ego-maniac managers, unrealistic targets, company does not care about elderly clients.",Recommends working here: No,Rates salary as: Low,1 year ago,"Miranda NSW, Australia",2.0,3.0,3.0,1.0,3.0,4.0,2.0,Suncorp
‘Executives lie and cheat to ensure the get handsomely remunerated’,Oversight,Work life balance can be good depending on role,Executive Management,Recommends working here: No,Rates salary as: Average,2 years ago,"Brisbane City, Queensland, Australia",2.0,4.0,1.0,1.0,2.0,1.0,1.0,Suncorp
"‘Make sure to record everything..date, time, people involved and situation..’",Call Centre Role,People..made some great friends ,"Very clicky environment. TL's and Managers helping friends move up and actively using help from HR on how to remove a worker \""correctly \""..
Witnessed co-workers work life being made difficult and made to quit.
It's their way or the high way. No interest in real proper improvement. 
Oh, best send ideas by email so you can have a record that it was your idea or be prepared for someone else taking credit for it.",Recommends working here: No,Rates salary as: Low,6 months ago,"Brisbane QLD, Australia",2.0,1.0,1.0,1.0,1.0,2.0,2.0,Suncorp
‘Not a repeatable visit ever.’,Snr BA,"In CBD, walking distance into work and home.",Insufficient resourcing,Recommends working here: No,Rates salary as: Low,2 years ago,"Sydney NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Suncorp
‘Customer focus and satisfaction always ! stive to give my customers the best bank experience ever’,Sales And Service Consultant,The people and the opportunities and love my customers !,Always giving your best regardless of situation,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,4.0,4.0,3.0,4.0,3.0,4.0,Suncorp
‘Inviting!’,Customer Sales And Service Consultant,"Great training , friendly staff",Changes happen very frequently,Recommends working here: Yes,Rates salary as: High,4 years ago,"Toowoomba, Queensland, Australia",4.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘The best place so far’,Business Program Manager,"Work life balance, Challenging ad diverse work",Multiple CEOs and LoB silos makes things difficult,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,4.0,4.0,3.0,5.0,5.0,Suncorp
‘Excellent’,Customer Assistant,"Excellent training provided
Rotation of different jobs within branch given to gain experience and knowledge",Everyday feedback by team leader and rewards given weekly to encourage and keep us positive.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Camberwell, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘Great place to work with lots of opportunity’,Business Development Manager,"Great work life balance, flexible working day, people here are good to work with",Changing departments or line of work can be time consuming,Recommends working here: Yes,Rates salary as: High,4 years ago,"Brisbane, Queensland, Australia",4.0,5.0,4.0,5.0,5.0,5.0,5.0,Suncorp
‘Great company’,Underwriting,"Great team to work for, Great work/life balance and great opportunities for career development.",Working in such a large company sometimes if feels its hard to be heard.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,3.0,5.0,4.0,Suncorp
‘Suncorp - always a great place with great friendly people’,IT Project Manager,Suncorp is always a great place to work. Friendly staff and management not too high up in the clouds.,Fast shifting of priorities.,Recommends working here: Yes,Rates salary as: High,1 year ago,"Brisbane City QLD, Australia",4.0,4.0,5.0,4.0,5.0,5.0,5.0,Suncorp
‘Definitely an employer of choice’,Technical Business Analyst,A company that values you,Others that slow things down,Recommends working here: Yes,Rates salary as: High,6 months ago,"Brisbane City QLD, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘Loved the short time I was there as a temp’,Workers Compensation Role,Work/home balance was great,There were no challenges or issues as you get trained on the job,Recommends working here: Yes,Rates salary as: High,6 months ago,"Barangaroo NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘A tough slug’,Specialist,"Workers are great, everyone looks after each other but does the work of 2 people because of a lack of resources","Management has no idea, constantly changing strategy and roles",Recommends working here: No,Rates salary as: Low,2 years ago,"Sydney NSW, Australia",1.0,2.0,1.0,1.0,1.0,1.0,1.0,Suncorp
‘A happy time where you can directly effect the lives of the clients you work with.’,Claims Service,Good Team Environment,Shift work does not work for all people,Recommends working here: Yes,Rates salary as: High,3 years ago,"Brisbane City, Queensland, Australia",4.0,5.0,4.0,4.0,4.0,5.0,5.0,Suncorp
‘I can do it in one word. Disappointing’,District Manager,Salary & benefits,Senior Managements lack of support,Recommends working here: No,Rates salary as: High,4 years ago,,2.0,3.0,3.0,1.0,4.0,1.0,1.0,Suncorp
‘Great company’,Administration Assistant,Work environment and people are good,You will not be scared to learn new things because Suncorp is always willing to support.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney NSW, Australia",3.0,4.0,4.0,3.0,4.0,4.0,4.0,Suncorp
"‘If you love being micro managed, you will love Suncorp’",Building Assessor,Great flexibility and benefits,"Incompetent management and constant changes, this company has really lost it's way, shame as I enjoyed the role.",Recommends working here: No,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",2.0,3.0,1.0,1.0,4.0,2.0,2.0,Suncorp
‘Good over the period however the transformation execution is poor during restructures’,Manager,Ability to work form home & there use of tecnoligy to allow this,To many system & a silo metality,Recommends working here: No,Rates salary as: Average,3 years ago,Sydney,1.0,2.0,3.0,2.0,4.0,5.0,2.0,Suncorp
‘Enjoyable’,Claims Manager,Chance to progress your career with diverse opportunities.,Constantly busy,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,5.0,4.0,4.0,5.0,4.0,4.0,Suncorp
‘Disappointing. Ultimately working for a bank is soul destroying.’,Property Underwriter,"You get paid with good benifits.
Good work mates","Disfunctional work structures 
Disfunctional management 
Poor IT systems
Offshoring processing",Recommends working here: No,Rates salary as: Average,2 years ago,"WA, Australia",2.0,4.0,3.0,1.0,3.0,3.0,2.0,Suncorp
‘Culture is changing. Used to be a good one’,Lead Developer,"Large organization
Good in flexibility but in pockets",Anybody can become a manager. Even a fresh out of UNI. And then he/she will be the custodian of your career.,Recommends working here: No,Rates salary as: Average,9 months ago,"Brisbane QLD, Australia",2.0,3.0,2.0,1.0,2.0,2.0,3.0,Suncorp
‘Don’t waste your time! ’,Insurance Service Specialist,The people you work with,"The wage, the management ",Recommends working here: No,Rates salary as: Low,1 year ago,"Melbourne VIC, Australia",2.0,2.0,2.0,1.0,2.0,3.0,2.0,Suncorp
"‘A supportive, warm and welcoming place to work ’",Claims Services,Awesome inclusive culture that’s so warm and friendly,Salary isn’t as great as I’d like but the work life balance and great culture make up for that,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",4.0,4.0,5.0,4.0,4.0,5.0,5.0,Suncorp
‘Very good ’,Risk Management Specialist,"Work-life balance, very good environment & competitive remuneration. ",Limited opportunities to develop ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",3.0,5.0,4.0,4.0,4.0,3.0,4.0,Suncorp
‘Gained a lot of valuable experience.’,BA,People and working environment.,Management and lack of leadership skills.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,3.0,4.0,3.0,2.0,4.0,4.0,Suncorp
"‘The work life balance is great, however management is a little narrow minded with little direction towards what you're working towards. ’",Analytics Lead,Good work life balance,No direction and management isn't clear what you are working towards with very little direction.,Recommends working here: No,Rates salary as: Average,9 months ago,"Brisbane QLD, Australia",3.0,4.0,3.0,2.0,3.0,4.0,3.0,Suncorp
"‘Great boss, great work, great team!’",Senior Instructional Designer,Great Management team - Roshelle Weir was a legend!,Nothing that stands out to me,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,Suncorp
‘Suncorp is the perfect solution with the work@home opportunity and exploring career paths under other brands of Suncorp with a focus on rewards and recognition. ’,Customer Value Specialist,People and work/life balance,Limited opportunities to progress further  due to hierarchy of management ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Narre Warren VIC, Australia",3.0,5.0,4.0,3.0,5.0,5.0,5.0,Suncorp
‘Pretty good’,Instructional Designer,Most areas have pretty good flexible working arrangements.,Big organisation - can be hard to get things done due to size and number of stakeholders,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,4.0,3.0,4.0,4.0,4.0,Suncorp
‘Good company & good people’,Customer Engagement Consultant Motor Claim Services,"Hours, Work from Home option",Career progression into areas you would like,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Brisbane City, Queensland, Australia",3.0,4.0,4.0,4.0,4.0,5.0,4.0,Suncorp
‘Considering leaving due to poor management and hate politics ’,Senior Advisor,Flexible working. work from home arrangement.,Poor management. lack of technical skills for management. too much politics leading so many people left the compant in the last 2 years.,Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",2.0,3.0,2.0,1.0,2.0,3.0,2.0,Suncorp
‘A lot of opportunities to do different things.’,Manager,"Access to senior management (flat structure)
Flexible work environments
Pay for performance","Change management could be done better
Diversity could be better",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,3.0,5.0,Suncorp
‘Learnt a lot. And learnt hr have no idea how to work with people with disability.’,Assistant Relationship Manager,Great team environment,Management do not adhere to their slogans. Hr is appalling.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,4.0,3.0,2.0,2.0,2.0,3.0,Suncorp
‘Worst job I have ever had’,Sales And Service Consultant,Working with people that are in the same boat as you,Not getting fired because you can't keep up with the out of reach KPI's expected.,Recommends working here: No,Rates salary as: Average,4 years ago,,1.0,2.0,3.0,2.0,2.0,2.0,1.0,Suncorp
"‘Best role I’ve ever had and there is an abundance of opportunity, however the systems are very old’",Management Assistant,"Amazing people, great benefits, Fantastic culture","Ambiguity, slow and inefficient systems",Recommends working here: Yes,Rates salary as: High,1 year ago,"Brisbane City QLD, Australia",5.0,5.0,5.0,3.0,5.0,5.0,4.0,Suncorp
‘Detrimental to health.’,Sales Rep,Prob pay slightly above average,No work life balance. Most days leave at least half an hour late. Late lunches everyday,Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",1.0,1.0,1.0,1.0,2.0,1.0,1.0,Suncorp
‘Enjoyed my time. Gained experiance. Glad Ive left.’,Sales Consultant,"Staff are friendly, weekends and public holidays off.",Targets are too high and unrealistic,Recommends working here: No,Rates salary as: Low,2 years ago,"New South Wales, Australia",4.0,5.0,5.0,2.0,1.0,3.0,3.0,Suncorp
‘I was given a wonderful opportunity to broaden my skills and knowledge in HR and OD.’,"Manager, Leadership Development And Diversity",Great opportunities and diversity in the roles I held,Getting support from the operational team on strategic initiatives,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",4.0,3.0,4.0,5.0,4.0,4.0,5.0,Suncorp
"‘If I could take it back, then I definitely would have.’",Customer Development Specialist,"Drink trolley on a Friday afternoon, TVs in the center for you to watch on lunch breaks. ",Being sick - you are still expected to meet KPI target for the day even though you aren't there. This is incredibly unfair.,Recommends working here: No,Rates salary as: Average,6 months ago,"Brisbane City QLD, Australia",2.0,1.0,4.0,1.0,3.0,3.0,1.0,Suncorp
‘A lot of promises that lack fulfilment when it comes to advancement.’,Fleet Recoveries Officer,The exposure and ability to move across so many different financial services,Being able to follow your own career path - standing out in the right way.,Recommends working here: No,Rates salary as: Low,4 years ago,Brisbane,3.0,4.0,3.0,4.0,4.0,2.0,3.0,Suncorp
‘I expanded my experience over different roles in 8 years at the company which provided me with a wider range of other employment opportunities.’,Project Manager,"Training, opportunities in the company.",Stakeholder commitment,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",4.0,4.0,4.0,4.0,4.0,5.0,4.0,Suncorp
‘Enjoyed myself at times but not consistent’,Consultant,Work life balance. You can take time to spend with friends and family and not get bogged down with work loads,"Management, business direction",Recommends working here: No,Rates salary as: Low,2 years ago,"Sydney, New South Wales, Australia",2.0,4.0,3.0,2.0,2.0,4.0,3.0,Suncorp
"‘At Suncorp, your career is in your hands’",Project Manager,"Opportunities, diversity, people, talent.",Managing the balance of workload to resources,Recommends working here: Yes,Rates salary as: High,4 years ago,"Brisbane, Queensland, Australia",5.0,4.0,4.0,4.0,5.0,4.0,4.0,Suncorp
‘A good place to work ’,Customer Service Advisor,"Work life balance. 
Able to work from home.","Meeting expectations.
Continually changing kpi's.",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Adelaide SA, Australia",3.0,4.0,3.0,3.0,4.0,4.0,4.0,Suncorp
"‘Fantastic, very positive time in my personal and professional life’",Remediation Team,Positive vibe and great culture and people,Finding a desk at times with my team,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",4.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
"‘Absolutely amazing, would go back in a heartbeat.’",Sales And Service Consultant,It's like one big family. Everybody feels valued and equal,There are some challenges with meeting all targets,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Suncorp
‘Testing’,Claims.,If you have the right degree or have known associations  or enjoy blinders you will do well here.,"If you dont have the right degree or known associations you will find it quite isolating.

Doing well is not so much about your drive to give your best it is about who you are and how you fit.

If you fit the assistance you receive in immeasurable  if you dont fit you will be drip fed enough so on the surface leader / advisors keep face but you will be slowly edged out the door.",Recommends working here: No,Rates salary as: High,3 years ago,Brisbane,1.0,1.0,1.0,1.0,3.0,2.0,1.0,Suncorp
‘Work/life balance with great opportunities to be exposed to a diverse range of business’,Strategic Business Advisor,"Flexible work arrangement, work/life balance",Career advancement due to its flat structure,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,4.0,4.0,3.0,4.0,4.0,Suncorp
‘A company that has lost its way’,Suncorp Bank,"Some good people
Employee perks can be good","Constant restructuring
Little stability in leadership
Culture can be political",Recommends working here: No,Rates salary as: High,2 years ago,"Brisbane City QLD, Australia",3.0,2.0,2.0,1.0,4.0,5.0,3.0,Suncorp
‘Good while it lasted (6 months)’,Customer Services Representative,Pay Days even though not a large one,Long term Employment preferred,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Gosford, New South Wales, Australia",3.0,4.0,4.0,4.0,3.0,4.0,4.0,Suncorp
"‘Working from home enabled me to have a good work, life balance.’",Customer Service Representative,Working from home.,Price objections.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,3.0,4.0,4.0,4.0,Suncorp
‘The best company to work for if you want great work life balance’,Process Designer / Business Process Analyst,Flexible working arrangements including work from home and flexible hours,"Career progression, salary",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",3.0,5.0,4.0,3.0,4.0,5.0,4.0,Suncorp
"‘Suncorp insurance great, Suncorp bank  abysmal’",Insurance Agent,"Supportive managers, ongoing training, monthly feedback",Dealing  with the odd unhappy customer,Recommends working here: Yes,Rates salary as: Average,3 years ago,"Milton,Brisbane",4.0,5.0,5.0,4.0,4.0,4.0,5.0,Suncorp
‘Frustrating disjointed not for a professional career’,Financial Adviser,"Nice people, good staff discounts on insurance","Management disorganisation, confused objectives, lack of momentum.",Recommends working here: No,Rates salary as: Low,2 years ago,"Queensland, Australia",1.0,4.0,2.0,1.0,3.0,3.0,1.0,Suncorp
‘A good company with great potential.’,Claims Specialist,Flexible work environment.,Poor leadership.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,4.0,3.0,2.0,2.0,3.0,3.0,Suncorp
"‘Good employer, however barriers/challenges in obtaining support from senior management when attempting to broaden risk profile.’",Product Specialist,Work life balance,Management red tape preventing changes,Recommends working here: Yes,Rates salary as: High,4 years ago,"Brisbane, Queensland, Australia",3.0,4.0,4.0,3.0,2.0,4.0,4.0,Suncorp
"‘If my passion wasn't science, I'd go back in a heartbeat!’",Sales And Service Consultant,"Such a great working environment, and ability to change departments for career development... Great training programs...","Work is what you make it! Some staff with bad attitudes can be challenging, but don't let them drag you in to it...",Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Suncorp
