title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘I just  like  working  for them’,Transport Driver,"Very good  pay, great to  work  for the  company.",There is  always a  challenge,Recommends working here: Yes,Rates salary as: High,2 years ago,"Brendale, Queensland, Australia",5.0,4.0,4.0,4.0,4.0,5.0,5.0,ALDI
‘Good company with a great people ’,Retail Sales Assistant,Good work life balance ,Morning shifts are about hard ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Hornsby NSW, Australia",3.0,5.0,5.0,5.0,3.0,3.0,4.0,ALDI
‘Very low salary for management (for new starters only).’,Assistant Manager,Good staff and good opportunities,Need to work really hard.,Recommends working here: No,Rates salary as: Low,2 years ago,"NSW, Australia",4.0,2.0,4.0,4.0,3.0,4.0,2.0,ALDI
‘Enjoy the work but the people culture is extremely terrible. Specially the area management and up.’,Bottom Of The Ladder,Fast paced and no time to rest or waste. That's the only good thing.,No interaction with management and zero opportunities if you are a migrant non white.,Recommends working here: No,Rates salary as: Average,3 years ago,Dandenong,1.0,1.0,2.0,1.0,2.0,1.0,2.0,ALDI
‘I love my job. Management do there best to ruin everything. They are also very lazy. ’,Warehouse Operator,Good Hours. Finished by lunch most days. Have the rest of the day to myself. ,Incompetent leaders. They are not on the same page. Very inconsistent. Not confident ,Recommends working here: No,Rates salary as: Average,1 year ago,"Brendale QLD, Australia",1.0,5.0,4.0,1.0,1.0,2.0,2.0,ALDI
‘Kill your back’,Manager,They pay for your uniforms and mileage if you go to other stores. That's it,"Everyday at Aldi is a challenge...from customers, from area managers...they need machines to work and not humans.",Recommends working here: No,Rates salary as: Average,2 years ago,"VIC, Australia",2.0,1.0,2.0,2.0,1.0,3.0,1.0,ALDI
‘Treated like an expendable slave.’,Store Assistant,There are no good things about working for aldi except the pay.,Not enough staff and too much work,Recommends working here: No,Rates salary as: High,2 years ago,"New South Wales, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ALDI
‘Poor’,Store Manager,"Diversity in staff
The camaraderie amongst store staff","Upper management lacking knowledge, compassion and direction",Recommends working here: No,Rates salary as: Low,2 years ago,"Jandakot, Western Australia, Australia",2.0,1.0,3.0,2.0,1.0,4.0,2.0,ALDI
‘Great company to work for’,Permanent Part Time,Great fortnightly salary,Early mornings and late nights. Doing a complete gym workout at 6 in the morning,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,4.0,5.0,5.0,3.0,5.0,4.0,ALDI
‘Could be better’,Store Manager,Good money and fast pace terrible work life balance.,No support from upper management,Recommends working here: Yes,Rates salary as: High,4 years ago,"Noosaville, Queensland, Australia",3.0,1.0,3.0,2.0,1.0,3.0,3.0,ALDI
‘All good until you made a mistake’,Driver,"Easy job, enjoyed the distance drives",Dealing with to many chiefs,Recommends working here: No,Rates salary as: High,2 years ago,"Brendale, Queensland, Australia",2.0,2.0,3.0,1.0,1.0,1.0,1.0,ALDI
‘A lot of lip service and an unwillingness to challenge the status quo’,Quality Manager,"Salary, stability and access to a wide supply base",The culture and management system.,Recommends working here: No,Rates salary as: Average,2 years ago,"Minchinbury, New South Wales, Australia",2.0,3.0,2.0,2.0,3.0,3.0,2.0,ALDI
‘Couldn't have enjoyed my position with this company more☺’,Goods In/Receivings,"Everyday was different, fantastic team/section leaders overall GREAT","Early mornings, heavy lifting, Working Weekends",Recommends working here: Yes,Rates salary as: High,2 years ago,"Derrimut VIC, Australia",4.0,5.0,5.0,5.0,4.0,5.0,5.0,ALDI
‘Awesome loved working here. ’,Retail Sales Assistant,The work loved filling the shelf’s ,Pulling the very heavy loads with the jack. ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"East Maitland NSW, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0,ALDI
‘Great experience with great team leaders’,Truck Driver,"Great place to work at. Everyone is very helpful, professional and overall great place to work at","Ever changing rosters
Working most Saturdays and sundays",Recommends working here: Yes,Rates salary as: High,1 year ago,"Prestons NSW, Australia",5.0,4.0,5.0,5.0,5.0,5.0,5.0,ALDI
‘A very challenging job with great rewards.’,Store Assistant,Easy management of weekly roster to suit you.,Running of stock in a limited time.,Recommends working here: Yes,Rates salary as: Average,4 years ago,nsw 2756,4.0,4.0,4.0,4.0,4.0,5.0,4.0,ALDI
‘Aldi is a great job and a well paying one’,Assistant Manager,"Great career opportunity, great money",Working with a diverse team and customers. Learning about the procedures and making sure things run smoothle,Recommends working here: Yes,Rates salary as: High,4 years ago,"Canberra, Australian Capital Territory, Australia",5.0,4.0,5.0,5.0,5.0,5.0,5.0,ALDI
‘Felt let down over time’,Section Leader,"Hours of work, good rostering system and modern equipment",Poor management with little or no experience.,Recommends working here: No,Rates salary as: High,1 year ago,"Brendale QLD, Australia",1.0,3.0,1.0,1.0,1.0,4.0,1.0,ALDI
‘Hard work not for everyone’,Assistant Store Manager,If your good enough you can move up the ranks very quickly. You get paid well.,"Work life balance is impossible. A lot of weekends and nights, high staff turn over which means you have to pick up the slack. You need to plan your life a month in advance to get time off.",Recommends working here: No,Rates salary as: High,6 months ago,"Leeton NSW, Australia",4.0,2.0,3.0,2.0,3.0,2.0,3.0,ALDI
‘Not the worst place I’ve worked at but certainly not the best ’,Transport,Pay is in the bank on time,Dealing with management ,Recommends working here: No,Rates salary as: Average,1 year ago,"Minchinbury NSW, Australia",1.0,3.0,1.0,1.0,1.0,1.0,1.0,ALDI
‘Expect to really earn every cent!’,Deputy Manager,Great career advancement opportunities if you want that. Great team atmosphere.,If you arent able to meet speed targets you will find it difficult. But then if you are good at it you are kind of expected to pick up everyone elses slack which can be exhausting. Money is ok but you will earn every last cent!!! Also it works on bank of hours system which is unfair when rostering is so inconsistent. Management are all about the results..... at any cost.,Recommends working here: No,Rates salary as: Average,2 years ago,"Victoria, Australia",5.0,1.0,4.0,1.0,1.0,4.0,3.0,ALDI
‘ALDI is a great place to work’,Buying Assistant,"Secure place to work, ownership of products, great work colleagues and team work.","Monthly pay, carreer development",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Minchinbury, New South Wales, Australia",5.0,5.0,5.0,5.0,3.0,5.0,5.0,ALDI
‘Great company based on great people’,Corporate Buying,"You can learn a lot
Flat hierarchies 
Little politics
You are treated with respect",Little to none career opportunities,Recommends working here: Yes,Rates salary as: High,3 years ago,,2.0,4.0,5.0,4.0,4.0,5.0,4.0,ALDI
‘Friendly understanding family situation’,Bookings Clerk,Everyone helps you and they help you with spills and picking they are very family orientated,Fostered day shift and the heavy lifting but other than that a great company to work for,Recommends working here: Yes,Rates salary as: High,4 years ago,"Prestons, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,4.0,5.0,ALDI
‘Don't do it.’,Sales Assistant,Good pay and reliable,"Terrible management, very little flexibility to balance work and life, double standards",Recommends working here: No,Rates salary as: High,2 years ago,"Canberra, Australian Capital Territory, Australia",3.0,1.0,2.0,1.0,3.0,3.0,2.0,ALDI
‘Good pay - but expect to be worked to the ground for it. ’,Management Team Member,"The team of people you create a close working bond with, able to progress fairly quickly should you show interest and potential. ","No work life balance, pay is decent but they expect A LOT from you, very demanding when you’re a manager - I was constantly fatigued and stressed and put under pressure. Not worth the money you get for doing the job...they expect a lot with nothing in return. ALWAYS SHORT STAFFED but they expect the same results, unrealistic targets for the support they give you. They don’t give a hoot about customers. ",Recommends working here: No,Rates salary as: High,6 months ago,"Yokine WA, Australia",4.0,1.0,3.0,2.0,1.0,4.0,2.0,ALDI
‘Thoroughly enjoyed my time with ALDI.’,Deputy Manager,No day is the same.  It’s quite physical work but keeps you fit.  It’s a lot of fun.,"Runnng the morning load is hard work, but if you’re not afraid of hard work, it’s all good.",Recommends working here: Yes,Rates salary as: High,2 years ago,"Deception Bay QLD, Australia",5.0,4.0,5.0,5.0,5.0,5.0,5.0,ALDI
‘I wish I still worked there’,Sales Assistant,Being able to work available shifts in other stores if not rostered at home store,Getting injured badly at work,Recommends working here: Yes,Rates salary as: High,6 months ago,"Wyoming NSW, Australia",5.0,5.0,3.0,5.0,1.0,5.0,4.0,ALDI
‘I I have work for 1 years  as Account in K mart (nepal).’,Accountant,Things are managed propely as people save their time .,Should have more worker to explain how to use the payment as well as the stuffs in AlDi.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Auburn, New South Wales, Australia",4.0,3.0,4.0,4.0,3.0,4.0,5.0,ALDI
‘Good at all.’,Warehouse Operation,Salary is good and have got nice work life balance.,Getting well paying full time job has been a great challenge to me.,Recommends working here: Yes,Rates salary as: Average,3 years ago,Minchinbury,4.0,4.0,4.0,4.0,4.0,5.0,5.0,ALDI
‘Hard work’,Deputy Manager,"It is fast, challenging, ever-changing and physical work with a great team of people.",Can be physically exhausting with long and repetitive days. Also there is no opportunity to advance beyond store-level once you are there.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Central Coast, New South Wales, Australia",1.0,3.0,3.0,3.0,1.0,3.0,3.0,ALDI
"‘Not for the average worker as it is challenging  hard work , if you can make it at Aldi you can work anywhere.’",Deputy Manager,"Team environment 
Contract hours
Higher","Customers 
Rotating shifts 
Early starts",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melburne, Victoria, Australia",3.0,3.0,4.0,4.0,2.0,4.0,4.0,ALDI
"‘Loved the people, the work life balance, the facilities l, the pay. Great culture’",Buying Assistant,"The company culture, the communication to staff, the office itself, management. ",Without a degree you can’t progress.,Recommends working here: Yes,Rates salary as: High,1 year ago,"Minchinbury NSW, Australia",1.0,5.0,5.0,5.0,5.0,5.0,5.0,ALDI
‘Id rather clean a sewerage station’,Retail Assistant,"Most of the people are nice, pay is good
you can sit down to scan","The expectations are unrealistic and you always end up hating the place
you usually end up doing HEAPS of work if you're fast. 
managers are not skills and have favorites",Recommends working here: No,Rates salary as: High,1 year ago,"Brisbane QLD, Australia",4.0,1.0,2.0,1.0,4.0,4.0,2.0,ALDI
‘Good job for uni students’,Retail Assistant,"Pay, challenging work, fast paced","Work life balance 
Minimal staff so difficukt when people are sick (often)",Recommends working here: Yes,Rates salary as: High,2 years ago,"Melbourne, Victoria, Australia",3.0,1.0,4.0,4.0,1.0,4.0,3.0,ALDI
‘Aldi is a great place to work and grow!’,Store Assistant,"Good pay
Hours are good",Getting everything out before open,Recommends working here: Yes,Rates salary as: High,2 years ago,"Strathpine QLD, Australia",5.0,3.0,5.0,5.0,4.0,4.0,5.0,ALDI
‘Good at the start terrible at the end’,Retail Store Assistant,Plenty of hours if you pass the 3 months,Getting task done on time,Recommends working here: No,Rates salary as: High,2 years ago,"Shepparton VIC, Australia",1.0,1.0,1.0,1.0,2.0,1.0,1.0,ALDI
‘Absolutely loved it!’,Retail Sales Assistant,The team environment and being able to push myself to higher standards.,At first was reaching standards but with advice from managers and team mates it gets better.,Recommends working here: Yes,Rates salary as: High,6 months ago,"Deception Bay QLD, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ALDI
‘No work life balance when u have a family.’,Retail Store Assistant,Good hours. Meeting great people. Working to help customers,Working hard and not getting rewarded,Recommends working here: No,Rates salary as: Average,2 years ago,"Caroline Springs, Victoria, Australia",5.0,2.0,3.0,2.0,2.0,2.0,3.0,ALDI
‘Great salary but you need to work for it!!’,Assistant Manager,Great career development.,Very faced paced. Long hours at times.,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,4.0,4.0,4.0,2.0,4.0,4.0,ALDI
‘I learned a great deal but the management could be overbearing and opportunities for development are rare ’,Area Manager,"Good training, disciplines and structure ",Senior executives can be out of touch ,Recommends working here: No,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",3.0,3.0,2.0,3.0,4.0,2.0,3.0,ALDI
‘Great job to kickstart your career!’,Casual Team Member,"The lunchrooms, people, the job",Not many just due to my own physical health,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ALDI
‘Work is good. People are great to work with but poor management. ’,Information Technology Support Officer,Higher Salary. Good work environment and best people to work with. Team support. ,Poor management and very less career progression. Work politics is bit higher. ,Recommends working here: Yes,Rates salary as: High,1 year ago,"Minchinbury NSW, Australia",4.0,4.0,4.0,3.0,2.0,5.0,4.0,ALDI
‘Great milestone in my career.’,Store Management Trainee,"Work hard, you will get chances to be promoted all the time. 
Training program.",Always have the challeges for you to achieve which  makes you feel proud of yourself.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",5.0,3.0,5.0,5.0,5.0,5.0,5.0,ALDI
‘Subtle’,Retail Assistance,"Flexible working hours
Money was good","Less people and too much work at times. 
Chances of injury very high at certain scenarios.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, 3000, Australia",4.0,3.0,3.0,3.0,3.0,4.0,4.0,ALDI
‘Great place to work in fast paced environment’,Trainee Manager,Good Management and good pay,Need to work with speed and managing the store with very little staff.,Recommends working here: Yes,Rates salary as: High,2 years ago,"Baulkham Hills, New South Wales, Australia",3.0,3.0,4.0,4.0,4.0,4.0,4.0,ALDI
‘Challenging yet rewarding.’,Customer Service Representative,"The structure of how the business is run.
The friendly staff and management.",Dealing with difficult customers.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Minchinbury, New South Wales, Australia",4.0,5.0,4.0,4.0,4.0,5.0,5.0,ALDI
‘Poor management.’,Section Leader,They supply clothing gloves and freezer gear and once a month we get a BBQ. In meeting we always got lollies.,Always pushing to do courses and to improve productivity.,Recommends working here: No,Rates salary as: Average,4 years ago,"Minchinbury, New South Wales, Australia",4.0,3.0,3.0,2.0,2.0,3.0,2.0,ALDI
‘Depressing’,Retail Store Assistant,"Money. The pay is good however you get driven in the the ground, mentally and physically for it. Its not worth the stress and body toll.",Management on all levels are appealing to staff. The irregular shifts and no work life balance. You can't plan anything as managers change your shifts without notice the day before.,Recommends working here: No,Rates salary as: Average,2 years ago,"Erina NSW, Australia",2.0,1.0,1.0,1.0,1.0,1.0,1.0,ALDI
‘Above pay but at a price.’,Deputy Manager,Making good friends with others that are in the same crummy boat. Pay is above ward. ,"Depending on what store you work at but there is no rotation of staff, so little opportunity to grow and learn. 
Customers are rude.
work life balance is horrible ",Recommends working here: No,Rates salary as: High,9 months ago,"NSW, Australia",1.0,1.0,2.0,2.0,1.0,1.0,1.0,ALDI
‘Prepare to have zero work life balance and to be made to feel as if your efforts are never good enough. ’,Store Manager Trainee,Can be some great people working alongside you. You often make great relationships with customers. ,"If you’re in the good books with managers you’ll be obviously favoured over other people, but if you’re on the bad side... watch out. ",Recommends working here: No,Rates salary as: Average,1 year ago,"Canberra ACT, Australia",3.0,1.0,2.0,2.0,1.0,5.0,2.0,ALDI
"‘Poor transport management. Head section leaders dishonest, transport manager never at work’",Truck Driver,Clean and maintained trucks,"Senior management, The good managers have left, wrong people in positions now",Recommends working here: No,Rates salary as: Average,1 year ago,"Dandenong VIC, Australia",2.0,2.0,4.0,1.0,1.0,1.0,3.0,ALDI
‘Good work-life balance’,Section Leader,Opportunities to learn and work various departments,Maintaining a steady benchmark,Recommends working here: Yes,Rates salary as: High,2 years ago,"Minchinbury, New South Wales, Australia",3.0,4.0,4.0,4.0,3.0,5.0,4.0,ALDI
‘Generally great company to work for if you are willing to put in the effort to give your best..’,Warehouse Operator,"Work life balance.
Pay",Opportunities for progression..,Recommends working here: Yes,Rates salary as: High,3 years ago,Queensland,2.0,4.0,4.0,3.0,2.0,4.0,4.0,ALDI
‘They expect A lot from their employees but pay you well’,Sales Assistant,The pay rate and opening hours,Deadlines,Recommends working here: Yes,Rates salary as: High,4 years ago,"Rosebud, Victoria, Australia",4.0,2.0,4.0,4.0,3.0,4.0,4.0,ALDI
‘Good memories’,Store Assistant,Pay and work is fun and rewarding.,Hard to work and take care of your family.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Northcote, Victoria, Australia",5.0,3.0,4.0,4.0,5.0,5.0,4.0,ALDI
‘Great work great team great time’,Druver,The people,The traffic as I was a truck driver,Recommends working here: Yes,Rates salary as: High,4 years ago,"Dandenong, Victoria, Australia",5.0,4.0,5.0,4.0,3.0,3.0,5.0,ALDI
‘Enjoyable’,Purchasing Assistant,Pays well. 5 Weeks annual leave. Other happy employees make it a place you want to work at.,Work life balance can be a challenge at times,Recommends working here: Yes,Rates salary as: High,2 years ago,"NSW, Australia",3.0,3.0,5.0,4.0,4.0,3.0,5.0,ALDI
‘No work life balance’,Store Assistant,Pays good but thats all bot worth it,Everything ad states flexible roster but deffinetly not when you start work,Recommends working here: No,Rates salary as: Low,2 years ago,"Shepparton, Victoria, Australia",3.0,1.0,3.0,1.0,2.0,3.0,1.0,ALDI
‘Great company with great working environment’,Store Assistant,"Hourly pay rate
Earlier starts- earlier finishes",Physically tough,Recommends working here: Yes,Rates salary as: High,4 years ago,"Coolangatta, Queensland, Australia",4.0,3.0,3.0,4.0,4.0,4.0,4.0,ALDI
"‘Decent money, not worth missing out on your life for though.’",Deputy Manager,"Pay
People you work with 
Customers (most the time)","No work life balance
Unrealistic expectations 
Under staffed",Recommends working here: No,Rates salary as: Average,1 year ago,"Victoria, Australia",2.0,1.0,3.0,1.0,2.0,1.0,3.0,ALDI
"‘I came in a bad time for the store i was at so i believe the company as a whole is good for most, however its not what i was told it will be or what i expected it to be’",Trainee Store Managment,Pay was good for store assistants and would bea good job for students,The fact that you work off productivity.. if you dont meet targets you lose staff hours which means a 5 man job can be put on 2 people to do,Recommends working here: No,Rates salary as: Average,2 years ago,"Brisbane, Queensland, Australia",4.0,1.0,2.0,2.0,3.0,3.0,1.0,ALDI
‘Wasteful amount of year's with promises and nothing in return.’,Assistant Store Manager,The customers are what gets you out of bed each day.,Enormous amounts of stock for wed & sat specials. Problems with equipment and alarm call outs for managers.,Recommends working here: No,Rates salary as: Average,2 years ago,"Wollongong, New South Wales, Australia",2.0,0.0,1.0,1.0,1.0,1.0,2.0,ALDI
‘Dgood experience’,Warehouse Operator,Work life balance if you want just one job,"Pick rate, cold, freezing temperature or heat",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Minchinbury NSW, Australia",3.0,4.0,2.0,3.0,2.0,3.0,2.0,ALDI
‘Challenging but totally worth it’,Store Assistant,Very good salary,Prioritise tasks and deadlines,Recommends working here: Yes,Rates salary as: High,4 years ago,"Hornsby, Nueva Gales del Sur, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,ALDI
"‘Hard, honest work with decent pay.’",Sales Assistant,"Working at ALDI is very independent work, you figure out what needs to be done and you do it. Since everybody's always pretty busy, there's no time for overbearing micromanagement.",The job is very laborious and not for the easily fatigued. ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Heidelberg VIC, Australia",3.0,5.0,3.0,4.0,4.0,4.0,4.0,ALDI
"‘Good culture without any future progression, ready to be a yes person.’",Logistics Manager,Good work life balance.,"Little or no progression 
",Recommends working here: Yes,Rates salary as: Average,6 months ago,Australia,2.0,4.0,4.0,2.0,3.0,2.0,3.0,ALDI
‘Very rewarding and great opportunity's to  improve your career.’,Deputy Manager,Hour long breaks and you get to pick your holidays,The fast passe of it all is to much for people sometimes,Recommends working here: Yes,Rates salary as: Average,4 years ago,Brisbane,3.0,3.0,4.0,3.0,3.0,3.0,4.0,ALDI
‘I enjoyed my time there but management was very poor and bad communication’,Store Assistant,The people you meet along the way,High expectations with running load,Recommends working here: No,Rates salary as: Low,2 years ago,"Australind, Western Australia, Australia",3.0,3.0,2.0,1.0,1.0,1.0,2.0,ALDI
"‘Excellent team , poor management’",Forklift Operator,"Working in small teams, fast paced, good set up.",Management are stand offish,Recommends working here: Yes,Rates salary as: High,2 years ago,"Derrimut VIC, Australia",3.0,5.0,4.0,2.0,1.0,5.0,4.0,ALDI
‘Best job I've ever had.’,Store Assistant,"Great training and pay, you get to work with a great group of people. Plenty of opportunity to advance your position within the company.",Can be a little physically demanding but a great way to get and keep fit.,Recommends working here: Yes,Rates salary as: High,2 years ago,"Salisbury QLD, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0,ALDI
‘Very good company to work for’,Store Assistant,Team environment is one of the best I have worked in,Rostering not allowing for rotation of weekends,Recommends working here: Yes,Rates salary as: Average,3 years ago,"Bathurst, New South Wales, Australia",5.0,3.0,4.0,4.0,3.0,4.0,5.0,ALDI
‘The management team from top to bottom need to start treating people like humans not expendable assets!!’,Transport Operator,The hours worked with my lifestyle.,"Dealing with management was painful, and colleagues are constantly breaking the rules and it all gets overlooked ",Recommends working here: No,Rates salary as: Average,1 year ago,"Dandenong South VIC, Australia",1.0,3.0,1.0,1.0,2.0,1.0,2.0,ALDI
‘Would be good for students.’,Warehouse Assistant,Working hours career development.,Hard work with time management ,Recommends working here: Yes,Rates salary as: High,1 year ago,"Minchinbury NSW, Australia",4.0,5.0,3.0,4.0,1.0,4.0,3.0,ALDI
‘Be prepared to work for your money’,Store Manager Trainee,If you stay entry level 'store assistant' then the pay is good and you might have a chance at work life balance.,"Working 10 hour shifts and only getting a 30 minute break
No leave loading or overtime
Lower ranking staff getting paid more than you",Recommends working here: No,Rates salary as: Average,6 months ago,"Queensland, Australia",3.0,1.0,2.0,1.0,1.0,3.0,2.0,ALDI
"‘Puts a lot of strain on your body, and always getting called on to cover shifts cause no one wants to work for good reason ’",Sales Associate,Some of the people you get to work with ,"Daily challenges of getting loads done before open, no matter how big the load you have the sametime, not enough pallet electric jacks so you dont have to break your back  continually lifting , sometimes that busy you dont get a break",Recommends working here: No,Rates salary as: Average,6 months ago,"Blair Athol SA, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ALDI
‘Dont do it’,Administration Role,Supplement discount and gym membership,"Management
completely useless and dont have a clue",Recommends working here: No,Rates salary as: Average,3 months ago,"Newcomb VIC, Australia",2.0,1.0,2.0,1.0,4.0,3.0,2.0,ALDI
‘Satisfying work experience ’,Deputy Manager,I’ve found it easy to grow through the company   ,It’s still customer service and it can be difficult to help customers ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Mayfield NSW, Australia",5.0,5.0,5.0,3.0,3.0,5.0,5.0,ALDI
"‘Great company to work for,experiencing difficult times where un noticed’",Voice Picker,Friendly and work around your lifesytyle,"Meeting kpi's,not knowing sgift lengths ",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Minchinbury NSW, Australia",5.0,5.0,5.0,4.0,5.0,5.0,5.0,ALDI
‘Aldi is a fair company which I enjoyed working for.’,Warehouse Operator,"Work life balance, great work environment.","They don't ever offer full time permanent only part time permanent. Which makes it hard to live off. Hence the reason I left, if it was full time permanent I would have stayed 100 percent.",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Minchinbury NSW, Australia",4.0,5.0,5.0,4.0,3.0,5.0,5.0,ALDI
‘Great pay and hours’,Truck Driver,New equipment good hours and pay,Job security and longevity for a career,Recommends working here: Yes,Rates salary as: High,4 years ago,,3.0,4.0,4.0,4.0,4.0,3.0,4.0,ALDI
‘Food experience but canot stay for long’,Accountant,Well known company to work,Work loas a lot. Not like work in a team. ,Recommends working here: No,Rates salary as: Low,6 months ago,Minchinbury 新南威尔士州澳大利亚,5.0,3.0,4.0,3.0,3.0,4.0,3.0,ALDI
‘If you want to challenge yourself ALDI is the place to work...’,Deputy Store Manager,"Openness ,opportunity to grow.Friendly staff",Got to give 110% to the task that is assigned on  a particular shift.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Wodonga VIC, Australia",4.0,4.0,5.0,5.0,4.0,4.0,5.0,ALDI
"‘Hard work, good pay ’",Store Assistant,"Excellent pay, lots of shifts, a variety of different tasks throughout the day so it’s hard to get bored","Sometimes management can be a bit disorganised, morning shifts and running stock can be difficult ",Recommends working here: Yes,Rates salary as: High,6 months ago,"NSW, Australia",3.0,3.0,3.0,3.0,3.0,5.0,4.0,ALDI
‘An average wage for an average position working with helpful employees’,Customer Service Team Member,The people I worked with,Heavy lifting,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,4.0,2.0,3.0,4.0,3.0,ALDI
‘It will do until I find something better.’,Annon,A growing company in Australia.,They expect their pound of flesh from every staff member.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Fraser Coast, QLD, Australia",3.0,3.0,4.0,3.0,2.0,4.0,3.0,ALDI
‘Disappointing’,Section Leader,None. Company has been going in the wrong direction,Dealing with poor management.,Recommends working here: No,Rates salary as: High,2 years ago,"Prestons, New South Wales, Australia",1.0,1.0,2.0,1.0,2.0,2.0,2.0,ALDI
‘No work life balance. Get called to come in on most rostered days off’,Store Assisstant,Other store assistants did their best to help you when you're new,"Set times for huge pallets often unrealistic, particularly in the busier stores",Recommends working here: No,Rates salary as: Average,3 years ago,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,ALDI
‘Not a good work ethic’,Voice Picker,6 hour shift or less everyday,They'll only hire you if you become best mates with the managers,Recommends working here: No,Rates salary as: Low,2 years ago,"Prestons NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ALDI
‘Really liked my time there as it was busy and made the shift go fast ’,Retail Sales Assistant,Good work life balance but plenty of extra hours if you want them,Lots of lifting and very fast paced. The keep the staff to a minimum each shift which can be tricky at times. ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Casey, VIC, Australia",4.0,4.0,4.0,3.0,2.0,5.0,4.0,ALDI
‘Was a fun and enjoyful experience’,Storemen,"Great people 
Fun team",No real challenge just abit of a big learning curb,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Minchinbury, New South Wales, Australia",3.0,4.0,4.0,4.0,2.0,3.0,3.0,ALDI
‘Not very flexible with shift times’,Store Assistant,Colleagues and good pay,"Counting the change in your head
Those with small children, stay away. I didn't find the shifts very flexible",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Adelaide, South Australia, Australia",4.0,2.0,3.0,4.0,3.0,3.0,3.0,ALDI
‘Great place for career advancement.’,Training Store Manager,Great working environment,Long hours of Heavy lifting,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Mentone, Victoria, Australia",5.0,4.0,4.0,5.0,4.0,4.0,5.0,ALDI
‘Please get job at low salary but do not apply in this company’,Trainee Manager,"Staff you work with,","No progress, work overload. So much politics in management.",Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",1.0,1.0,2.0,1.0,2.0,3.0,1.0,ALDI
‘Very strict with no flexibility.’,Personal Assistant,Close to home (western suburbs),"No flexiblilty, no career progressing unless you have a degree",Recommends working here: No,Rates salary as: Average,2 years ago,"Minchinbury, New South Wales, Australia",3.0,1.0,3.0,1.0,2.0,3.0,2.0,ALDI
‘Terrible place to work.’,Section Leader,Going home at the end of the shift,Management. people who couldn't care less about your job,Recommends working here: No,Rates salary as: Low,2 years ago,"Stapylton QLD, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ALDI
‘Not recommended’,Retail Assistant,You don't have to go specially for groceries shopping as you are already there,Try to work out what you doing,Recommends working here: No,Rates salary as: Average,2 years ago,"Parramatta, New South Wales, Australia",2.0,2.0,1.0,1.0,1.0,1.0,1.0,ALDI
‘Love working there’,Sales Assistant,Great team to work with,Need to work smart and hard,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,ALDI
‘Paid the bills kept the family alive’,Transport Operator,Meeting new people experience how other Cultures run an Australian based company,Trying to manage work / family life with random roster system,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Queensland, Australia",2.0,2.0,3.0,3.0,1.0,1.0,3.0,ALDI
‘Average’,Storeperson,"Other employees, interaction with customers","Excessive workload, pushy, dint consider a health issue much",Recommends working here: No,Rates salary as: Average,1 year ago,"Gungahlin ACT, Australia",1.0,1.0,1.0,2.0,1.0,2.0,1.0,ALDI
