title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Experience taught me to keep going no matter what’,Accounts Payable Officer,Always had something to do,Remembering which technique works with what task,Recommends working here: Yes,Rates salary as: High,2 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Bupa Wellness
‘Good workplace. Not a very good management.’,RN,"Liked my workmates. The place is nice, good equipments.",Poor communication between employees and management,Recommends working here: No,Rates salary as: Low,2 years ago,"Baulkham Hills NSW, Australia",2.0,3.0,4.0,1.0,1.0,1.0,2.0,Bupa Wellness
‘Loved working there but top management not approachable.’,Care Manager,The training and chance for promotion is highly recommended,"Top management, privacy and confidentiality was very poor.",Recommends working here: No,Rates salary as: Average,2 years ago,"Ballarat, Victoria, Australia",4.0,2.0,3.0,2.0,3.0,3.0,4.0,Bupa Wellness
‘I love working for bupa’,PCA,The residents that what makes me wanting to go to work,Working with peers not enough team work,Recommends working here: Yes,Rates salary as: Average,3 years ago,Bonbeach,4.0,3.0,3.0,3.0,3.0,3.0,5.0,Bupa Wellness
‘Fulfilling career path’,Manager,Bupa offers great employee programs to help you grow and develop,"Targets are reasonable, but like any job there is pressure to achieve.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"NSW, Australia",5.0,4.0,4.0,4.0,4.0,4.0,4.0,Bupa Wellness
‘The place to work’,Database Developer,"Convenient location, friendly environment, flexible work hours.",A lot of new projects.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne CBD, Victoria, Australia",4.0,5.0,5.0,5.0,5.0,5.0,5.0,Bupa Wellness
‘Quite fortunate and happy to work at Bupa’,Specialist,"Open and flexible environment, fair growth opportunities",The organisation is too big and can sometimes slow down simple things.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",3.0,5.0,4.0,4.0,4.0,4.0,5.0,Bupa Wellness
‘Overall good place for working than I other company's’,AIN,Flexible work/life balance,Somehow to enough shifts for all staff,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney NSW, Australia",5.0,5.0,5.0,3.0,3.0,5.0,5.0,Bupa Wellness
‘AIN for BUPA’,AIN,The residents are so amazing to work with.,The other AINs aren't so nice all the time.,Recommends working here: Yes,Rates salary as: Low,4 years ago,,3.0,3.0,3.0,3.0,3.0,3.0,5.0,Bupa Wellness
‘Easy going’,Head Gardener,Meeting new people and getting to know the residents.,Trying to satisfy everyone,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Baulkham Hills, New South Wales, Australia",4.0,4.0,4.0,4.0,3.0,4.0,5.0,Bupa Wellness
"‘Good place, great work environment, money could be better’",Catering Manager,"Work life balance, staff around me","Heavy workload, change over of staff.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"ACT, Australia",3.0,4.0,4.0,4.0,3.0,3.0,3.0,Bupa Wellness
‘Nice’,Carer,"Safe and friendly environment, people centred, great duty_merits training programs...",More organized in front line: team leaders' training on job allocating,Recommends working here: Yes,Rates salary as: Average,2 years ago,"NSW, Australia",4.0,5.0,5.0,4.0,4.0,5.0,5.0,Bupa Wellness
‘Find something else’,Retention,Good opportunity to move around,Management were not helpful or caring. Targets were unrealistic,Recommends working here: No,Rates salary as: Average,2 years ago,"Brisbane City, Queensland, Australia",3.0,2.0,2.0,1.0,3.0,4.0,1.0,Bupa Wellness
‘Eye opening’,AIN My Hourly Wage Is $22.48 An Hour,Usually working with people of similar mindset.  Satisfaction that your making a difference in someone's life.  (Aged Care),"Lack of staff due to poor pay, staff usually have two jobs, Bupa gets second place due to low wage and heavy work load on your shift.  
Management only see the $$$ and the profit, not interested in 'person first' or how hard it is on the floor.",Recommends working here: No,Rates salary as: Low,2 years ago,"Cairns City, Queensland, Australia",3.0,4.0,3.0,2.0,2.0,2.0,3.0,Bupa Wellness
‘Needs to find a healthier work environment’,Marketing Manager,Salary was competitive,"Clarity of roles across the organisation
Leadership quality and strength
Legacy systems",Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",2.0,3.0,2.0,2.0,2.0,2.0,2.0,Bupa Wellness
‘Decrease my passion towork in agedcare’,RN,Plenty shifts available,Short staff poor hand over,Recommends working here: No,Rates salary as: Low,2 years ago,"Canberra, ACT, Australia",3.0,1.0,1.0,1.0,1.0,1.0,3.0,Bupa Wellness
‘Tiring and lacking of focus’,Marketing,"Focus on health 
Nice office 
Invest in health",Politics and too many chiefs,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,2.0,1.0,1.0,2.0,1.0,1.0,Bupa Wellness
‘Not great for someone with a life’,Customer Service Representative,Some of the people were fantastic.,The management was disappointing. Incompetent. The changes to shifts so rapidly with constant late shifts was ridiculous as they wouldn't allow swaps/changes,Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne, Victoria, Australia",1.0,1.0,3.0,1.0,3.0,2.0,2.0,Bupa Wellness
"‘Overall it's a good company to work for, but it's not as good as it used to be.’",Mobile Sales Specialist,"Rewards you with financial benefits if you hit your monthly KPIs, you get 50% off of your health insurance (it does save you a lot of money) Great products and employee benefits.","- Sales target is constantly raising each year
- Monthly target is unrealistic to achieve with the current economic cycle.  
-They only care about your sales figures, they literally treat people like numbers. 
- Career development is a joke. Interview for internal vacancies could drain you dry.",Recommends working here: No,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",1.0,4.0,3.0,2.0,4.0,1.0,2.0,Bupa Wellness
‘Really enjoyed my stay’,BI Developer,Very flexible work place,Complex reporting environment,Recommends working here: Yes,Rates salary as: High,2 years ago,"Sydney NSW, Australia",4.0,5.0,5.0,4.0,4.0,5.0,5.0,Bupa Wellness
"‘A very good company to work for , excellent communication .’",Assistant In Nursing,Education and updated certificate are available,The challenges are working in the  dementia ward understaffed.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Pottsville, New South Wales, Australia",5.0,5.0,4.0,5.0,4.0,5.0,5.0,Bupa Wellness
"‘Met some great people, but middle management need some work.’",Project Coordinator,Great perks and discounts provided for employees. Great company values.,Middle management does nothing to look after staff and morale is low in certain departments.,Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",3.0,5.0,1.0,1.0,5.0,5.0,3.0,Bupa Wellness
‘Fairly nice place to work for but very political’,Enterprise Project Management Office,Fairly mature project management processes in place. Using project server can be considered a plus. Good teamwork activities.,Very political environment. Not enough support provided by management. In particular my role was set for failure as it was driving change in project management with little support from management.,Recommends working here: Yes,Rates salary as: Low,2 years ago,"Melbourne VIC, Australia",3.0,5.0,2.0,2.0,0.0,4.0,3.0,Bupa Wellness
‘Much much better place to work’,Health Coach With Bupa Telehealth,"Manager change for my team has resumed its long gone stressful environment and is now more flexible and relaxed as it used to be. 
Starting at 10 am not earlier, and having breaks when I choose to have them.",Dealing with uncomfortable situations like rostered on taking inbound calls but setting own challenges and trying new tbings. Keeping up with KPIs day to day.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne VIC, Australia",3.0,4.0,4.0,4.0,3.0,4.0,4.0,Bupa Wellness
"‘Just great, like a family with lots of perks and career variety’","Customer Care Consultant, Inbound Calls",Fresh fruit and barista on site( free) and free newspapers. Great location. Friendly. Career opportunities.,Contract to start( temp) but full time role recruitment exists too. Hardest thing is getting in the door ina popular organization.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,5.0,4.0,5.0,4.0,5.0,Bupa Wellness
"‘At this time, I would not recommend Bupa to my friends.’",Nurse,"Friendly staff but poor management,","Before when I first started, I love working here. Has a good team and good support from the management, Now most of the RN/EN are unhappy because of the workload. This company has a recent changes that for me is very unsafe or might not satisfied the needs of residents. Short staffing. RN on the floor reduced. More loads for the RN and EN. Low salary.",Recommends working here: No,Rates salary as: Low,1 year ago,"Waratah NSW, Australia",3.0,3.0,3.0,2.0,2.0,3.0,3.0,Bupa Wellness
‘Claim to be resident focused however their focus is more directed toward profit over care. Expectation of staff is over and above paid hours.’,General Manager,The residents and their families are always a privilege to know and learn from.,Several - hours required to undertake the role were far in excess of paid hours. On call 24/7. Minimal staffing. Minimal support.,Recommends working here: No,Rates salary as: Average,4 years ago,,2.0,1.0,2.0,1.0,3.0,2.0,1.0,Bupa Wellness
"‘A very interesting job, always somewhere different, keeps the work varied.’",Registered Nurse,"The best thing about Bupa Wellness, is that I get to travel all over Australia, work for different companies everyday, and meet new people.","Not having permanent hours, but this may change, as I'm getting enough hours, except over January.",Recommends working here: Yes,Rates salary as: Average,2 years ago,Adelaide,4.0,4.0,4.0,4.0,5.0,4.0,4.0,Bupa Wellness
‘A great place to come to every day to work due to the great people who work here.’,Claims Assessor,"A great team and very wonderful people. Very high moral and great managment.
I loved working at Bupa.",You learn new skills all the time and build your knowledge which is great but means you need to have the same KPI for more work load. However as someone who loves to be challenged I found it great.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Adelaide, South Australia, Australia",3.0,5.0,5.0,5.0,4.0,5.0,5.0,Bupa Wellness
‘Interested in sales not service’,Sales & Service Consultant,It was enjoyable being able to help customers & give them great customer service,They say that they care about customers but they are only interested in getting new members not keeping & assisting existing customers.  Some supervisors do not treat staff fairly.,Recommends working here: No,Rates salary as: Low,3 years ago,Queensland,3.0,3.0,3.0,2.0,3.0,2.0,3.0,Bupa Wellness
"‘Overall, a very good workplace to work in’",Customer Service Representative,"Strong team and good management staff members operate through most of the branches. Carousel, Garden City and Joondalup branches have outstanding branch managers","Downturn in the economy has made it harder to hit targets. Also started during a period where it was understaffed, creating a lot of challenges",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Cannington, Western Australia, Australia",3.0,4.0,5.0,5.0,5.0,5.0,5.0,Bupa Wellness
‘A great place to be  - a career can be built here.’,People Team,"The career opportunities are great, but you need to do the work to earn it. People complain about not having developmnet opportunities 'given' to them. The work environment is fab. The leadership team are excellent and the people overall are very friendly and accepting.","Its such a big complex organisation, it can feel a bit like turning a ship to get things done. But it's worth it.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",5.0,4.0,5.0,5.0,4.0,5.0,5.0,Bupa Wellness
"‘If your looking for work/life balance, keep looking.’",Customer Service Rep,"- Benifits and Discounts
- Peer to peer rewards system
- Onsite Batista
- Fruit drops twice a week
- The co-workers make it easier to be there everyday
- Monday til Friday work","- Next to no work/life balance at all.
-  You cannot apply for leave in March or July
-  Aweful rosters
-  Late shifts almost every 2nd or 3rd week.
-  Lack of communication at times
-  Leaders scoulds centre at times
-  So many workplace secrets
-  HR team extremely hard to get hold of, no contact numbers
-  Unrealistic KPIs.
-  Things that need attention, dont get looked into.
-  Things that don't need attention, gets looked into or changed.
-  Staff feedback survey, just to make staff feel like they get some feedback, but this isn't the case.",Recommends working here: No,Rates salary as: Low,1 year ago,"Brisbane City QLD, Australia",2.0,1.0,2.0,1.0,4.0,3.0,2.0,Bupa Wellness
‘Have been a very happy employee. Lots of opportunities for people to grow and develop.’,Functional Transformation Program Manager,Excellent company culture,Demolishing the silos,Recommends working here: Yes,Rates salary as: Average,3 years ago,Melbourne,4.0,5.0,5.0,4.0,4.0,5.0,5.0,Bupa Wellness
"‘Great team environment, poor pay, poor management’",Dental Assistant,"Friendly Colleagues, good location",Management is poor - not willing to help or encourage what so ever.,Recommends working here: No,Rates salary as: Low,2 years ago,"Morphett Vale, South Australia, Australia",1.0,3.0,3.0,1.0,3.0,5.0,2.0,Bupa Wellness
‘I'm waiting until some new roll is advertised to change.’,Reception,We receive a box of fruits every Monday for the staff.,The roll is really repetitive.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",3.0,4.0,3.0,3.0,4.0,5.0,4.0,Bupa Wellness
‘Good work environment overall’,Registered Nurse Division 1,Friendly and supportive staff,"Wages, loss of acute clinical skills",Recommends working here: Yes,Rates salary as: Low,2 years ago,"QLD, Australia",4.0,4.0,4.0,4.0,3.0,3.0,4.0,Bupa Wellness
‘Disillusionment with the big blue box’,Head Office,Great location; modern office,While the organisation promotes their values these are not upholded or practiced by the management team. This fostered a climate of uncertainty and fear where job security and promotion was based on internal politics not skills,Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney NSW, Australia",2.0,3.0,2.0,1.0,3.0,3.0,1.0,Bupa Wellness
‘A huge learning experience.’,Assistant In Nursing,"Great people, diverse cultures, very understanding of university students.",Driving to and from work (40mins to and 40mins from),Recommends working here: Yes,Rates salary as: Average,2 years ago,"Canberra, Stirling, Australian Capital Territory, Australia",5.0,5.0,5.0,4.0,4.0,5.0,5.0,Bupa Wellness
‘Would never go back’,RN,"Good working team 
residents are beautiful",Horrible place to work,Recommends working here: No,Rates salary as: Low,2 years ago,"Cairns City, Queensland, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bupa Wellness
‘Lack of Clinical Governance’,Therapy,The residents we care for are the only thing that makes my day at work.,Working for a company that is hipcritical about their care for their residents,Recommends working here: No,Rates salary as: Low,2 years ago,"Sutherland, New South Wales, Australia",1.0,3.0,2.0,1.0,2.0,1.0,2.0,Bupa Wellness
"‘Understaffed, unnapreciated & disrespected’",AIN,"Rostering system, pay day",Working understaffed & with poor quality staff,Recommends working here: No,Rates salary as: Low,2 years ago,Berry,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bupa Wellness
‘Good learning but no opportunity to grow’,N/A,People are treated well,No property systems or structure,Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",2.0,2.0,3.0,2.0,2.0,5.0,3.0,Bupa Wellness
‘Great Workplace’,AIN/DT,"Great Staff and Residents, Great Community with Great Communication skills.",Different Residents may make things abit Challenging for their care.,Recommends working here: Yes,Rates salary as: Average,3 years ago,Toowoomba Rangeville,3.0,4.0,4.0,4.0,4.0,4.0,4.0,Bupa Wellness
‘Restricted in career development’,Credit Control Officer,Flexibility with work hours,Career progression was a road block,Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",2.0,3.0,3.0,3.0,3.0,3.0,3.0,Bupa Wellness
"‘Great experience, would have preferred to stay but, was not prepared to move to Melb’",Qld HR Manager,"Bupa are very good at managing change for their people.  Know how to take them on the journey & show genuine concern when people are struggling with any change.  Their staff medical insurance is great, especially if you have children.",The main challenge is that the majority of the senior roles are in Melb.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Brisbane, Queensland, Australia",3.0,4.0,5.0,4.0,5.0,3.0,4.0,Bupa Wellness
‘Regretful.’,Project Manager,Location. Some nice people work there but are outnumbered by policital players.,"Trying to implement change in a toxic, hostile, incompetent environment.",Recommends working here: No,Rates salary as: Low,4 years ago,"Melbourne, Victoria, Australia",1.0,3.0,1.0,1.0,1.0,2.0,1.0,Bupa Wellness
"‘Ridiculous workloads for staff, always understaffed. No continuity of care for residents, very sad and disheartening to see.’",Business Administrator,Nursing and care staff are hardworking.,"Understaffed, staff are overwhelmed with huge workloads. The Bupa values are not adhered too by anyone, especially management.
I struggled to believe in the product i was asked to be selling.",Recommends working here: No,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bupa Wellness
‘Dont work there!’,Catering Assistant,None. Not a nice place to work.,"Bosses, money, shifts",Recommends working here: No,Rates salary as: Low,2 years ago,"Rangeville QLD, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bupa Wellness
‘Amaizing’,Front Office Receptionist,"Good environment, good people, everybody respect you and you can feel that you have a family there. I love Bupa.",If you learn quickly you wil improve your career there,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Bupa Wellness
‘Great place to work’,Catering Assistant,Good people to work with,The work can be challenging at times,Recommends working here: Yes,Rates salary as: Low,4 years ago,,3.0,4.0,5.0,3.0,2.0,5.0,5.0,Bupa Wellness
‘Challenging role but learnt a lot’,Retention Customer Care,The discounts and benefits,The targets and some people I worked with,Recommends working here: No,Rates salary as: Average,4 years ago,"Hawthorn, Victoria, Australia",3.0,3.0,5.0,1.0,5.0,3.0,3.0,Bupa Wellness
‘My expectations weren’t met.’,Customer Service Rep,Bupa overall provides great services.,It is a very who you know environment to move up in development. Lack of growth support.,Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",2.0,1.0,1.0,3.0,1.0,1.0,3.0,Bupa Wellness
‘I enjoyed working for a company with good values’,Division 1 Registered Nurse,Working for such a big company gives you more career progression,"For me it wasn't a role I wanted to continue on, I wanted to veer my career in a different path.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Hawthorn, Victoria, Australia",4.0,4.0,4.0,4.0,4.0,5.0,4.0,Bupa Wellness
‘I am really don't want to advice to work in bupa aged care i don't about it's other different work-field.’,AIN,Nothing good about bupa aged care.,Management is terrible,Recommends working here: No,Rates salary as: Low,4 years ago,Nsw,2.0,2.0,2.0,1.0,2.0,1.0,2.0,Bupa Wellness
‘Lack of support from management and understaffed’,Community Nurse,Residents and family's,Bad communication with management,Recommends working here: No,Rates salary as: Low,2 years ago,"Traralgon, Victoria, Australia",2.0,3.0,1.0,1.0,2.0,2.0,1.0,Bupa Wellness
‘Great culture with supportive management’,Business Transaction Officer,"Great  communication from the management re how well
The company is performing financially n changes within the company",Companies operate in different ststem,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,4.0,4.0,5.0,5.0,5.0,Bupa Wellness
‘I was given great challenging work and a friendly environment which is what I was looking for in an employer.’,Customer Service Business Analyst,"Friendly people, great culture, good  work/life balance",Provided limited formal training. Mostly on the job or compliance related.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,3.0,4.0,4.0,4.0,Bupa Wellness
"‘Good experience,’",Kitchen Hand,Good staff training and guidance,"Time management ,paper works",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Woodville South, South Australia, Australia",5.0,4.0,4.0,5.0,4.0,5.0,5.0,Bupa Wellness
"‘Would never go back, bupa looks great from the outside but is terrible on the inside. Low pay and no understanding, consideration or problem solving from management.’",AIN,"New facility, modern, person centred care.",Extremely understaffed for months on end making it impossible to deliver reasonable care to residents. Management that would not listen to complaints let alone help with a solution. No where near the amount of equipment needed for adequate time management of a shift and often being expected to use equipment alone. The pay rate for what your expected to do is pathetic. I have worked in other facilities and they all have things that can be improved but nothing in comparison to bupa in my opinion.,Recommends working here: No,Rates salary as: Low,2 years ago,"Cairns City QLD, Australia",4.0,2.0,1.0,1.0,3.0,3.0,1.0,Bupa Wellness
‘Perfect balance or work and home life working for Bupa’,Business Administrator,"Great recruitment process which really fits the people to their role. 
Also great employee benefits","Nothing really. Aged care is a great industry, and Bupa is leading the way",Recommends working here: Yes,Rates salary as: High,4 years ago,"Runaway Bay, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Bupa Wellness
"‘No recognition for actual workers, just political players.’",IT Systems Engineer,Reasonably flexible business hours. Some working from home.,"Too much weekend work. Everything needs to be done yesterday. Politics interferes with work on a daily basis. Management want to be agile because its the in thing and, therefore, nothing is planned or implemented properly",Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",2.0,3.0,2.0,2.0,2.0,2.0,2.0,Bupa Wellness
‘Hated it big mistake joining the company’,Store Manager,Can't think of anything,Having to work under staffed all the time,Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",2.0,1.0,1.0,1.0,4.0,2.0,1.0,Bupa Wellness
"‘My experience to date has been fantastic, it is great to work for a company who truly recognises potential in their employees and will do everything to support that potential’",Corporate Account Manager,"Supportive work environment
Work/life balance
Truly cares about their employees",WA is just a small part of a much larger business,Recommends working here: Yes,Rates salary as: High,2 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Bupa Wellness
"‘I loved my time at Bupa, the only downside was that many of the career oportunities were Melbourne based.’",Digital Marketing Specialist,"Good culture, care about staff, genuinely believe in their mission.","Political, long approval processes, Melbourne based head office can leave Sydney staff out of the loop.",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",2.0,4.0,4.0,3.0,4.0,5.0,3.0,Bupa Wellness
‘Great growth and experience but limited on innovation and encouraging strong leaders.’,Clinical Service,They mean we’ll but have trouble executing.,Mostly old school and traditional in approach and initiatives.,Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney NSW, Australia",3.0,3.0,3.0,1.0,2.0,2.0,2.0,Bupa Wellness
‘I have an emotional relationship with my company BUPA. I love to work at BUPA.’,Enterprise Application Support Manager,"Culture, opportunities, people, values",Process related challenges which causes some small issues but the executive people are very keen and open to resolve these issues.,Recommends working here: Yes,Rates salary as: Average,3 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Bupa Wellness
‘Good memories and experience but could have been great!’,Sales And Service Consultant,"Nice teams, nice stores to work in, small benefits like getting treats/fruit baskets from head office during busy periods",Taking leaves is a bit tricky in sales. Internal movement is tough.,Recommends working here: Yes,Rates salary as: Low,1 year ago,"Melbourne VIC, Australia",3.0,3.0,4.0,3.0,3.0,4.0,3.0,Bupa Wellness
‘Average’,Clinical Manager,Opportunities for career,Heavy workload at time without overtime pay,Recommends working here: No,Rates salary as: Average,2 years ago,"Victoria, Australia",3.0,2.0,3.0,1.0,2.0,3.0,3.0,Bupa Wellness
"‘Management do not look after there staff , loyalty to staff is low , there is no encouragement or reward for work that is done’",Nurse,Nice residents who deserve good care,Management do not look after staff and staff ratios have been severely affected of late,Recommends working here: No,Rates salary as: Low,1 year ago,"Berry NSW, Australia",3.0,3.0,3.0,2.0,1.0,3.0,3.0,Bupa Wellness
"‘It's ok, but need improvement’",Health Support Officer,The people are great! my colleagues are the best part of the job!,"The growth in the company is shocking. Was promised when starting the role that the growth was great but every opportunity I've had has either been taken away or has been \""cancelled\""",Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne VIC, Australia",1.0,5.0,4.0,2.0,5.0,5.0,3.0,Bupa Wellness
"‘Should have done it earlier in my life and although it was not the rewarding financially, it was personally the most satisfying job I had ever done.’",Personal Care Assistant/ AIN,The fun times with the residents,Frequent under staffing,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Ballina, New South Wales, Australia",4.0,5.0,4.0,3.0,3.0,4.0,4.0,Bupa Wellness
‘Average’,Senior Customer Service Officer,Was great when it was mbf really cared about the customers. You get discount in health insurance,"All bupa  ares about now is sell sell sell, health car travel income protection, with little regard of the customer, i ended up leaving due to the pressure of having a manager stand behind you at certain times, asking why you didnt try to sell the customer more insurance",Recommends working here: No,Rates salary as: Average,4 years ago,"Gold Coast, Queensland, Australia",2.0,3.0,2.0,1.0,3.0,2.0,2.0,Bupa Wellness
‘Non caring about their staff who go above and beyond.’,AIN,The wonderful elderly residents. And most work colleagues.,No clear direction from management or support.,Recommends working here: No,Rates salary as: Low,2 years ago,"Gold Coast, Queensland, Australia",2.0,2.0,3.0,1.0,1.0,3.0,1.0,Bupa Wellness
‘Love everything about bupa’,Ain And Gso,There are caring staff throw out the nursing home i have been there for 2yrs and love it wouldn't work anywhere else,Every day is a challenge,Recommends working here: Yes,Rates salary as: Average,2 years ago,"NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Bupa Wellness
‘Bupa looks after everyone’,Store Manager,"Great culture, great people that had a passion and desire to help customers","Sales target are high and due to the economic climate, it is a tough market",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,4.0,4.0,4.0,5.0,Bupa Wellness
‘Exhausting’,Customer Service Consultant.,"Free coffee, free fruit, the occasional game to break the monotony.",Zero work life balance if you don't live close to work. Extremely hard to find childcare when your hours are constantly changing.,Recommends working here: No,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",3.0,1.0,3.0,3.0,3.0,3.0,3.0,Bupa Wellness
‘The most embarrassingly low paid job for what you have to know and do.   Horrendous management up to state level.  Scarred for life’,Retail Sales And Service,"Discounts ,some great people you meet and helping people","Management,  targets,  staffing levels,  work loads.",Recommends working here: No,Rates salary as: Low,2 years ago,"South Australia, Australia",1.0,1.0,1.0,1.0,3.0,3.0,1.0,Bupa Wellness
‘Felt like progression within Bupa wasn't realistic.’,Inbound Insurance Salesmen,Close by public transport.,Standing out from a huge crowd of staff.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,4.0,3.0,3.0,4.0,Bupa Wellness
‘Worst job I ever had overall as an RN. Looking for anything better.’,Registered Nurse,Some staff and most of the residents.,"Low morale, 3 managers in 4 months, little to no support from other RN’s, unrealistic workload if you want to do your job properly and deliver good care. One RN for 50 residents and you’re expected to finish everything on day shift. Expected to work back for free daily with no appreciation. Docked pay for being a minute late.",Recommends working here: No,Rates salary as: Average,1 year ago,"Bateau Bay NSW, Australia",2.0,3.0,2.0,1.0,1.0,3.0,2.0,Bupa Wellness
‘Rewarding’,AIN,Friends,No challenges,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Pottsville, New South Wales, Australia",5.0,5.0,4.0,4.0,3.0,4.0,5.0,Bupa Wellness
‘Fantastic customer service skills many years of sales experience’,Service & Sales Consultant,If you work hard Bupa reward you very well the recognition is fantastic,I work in a remote area so relief staff is a real issue sometimes we are working alone and this can be a real challenge,Recommends working here: Yes,Rates salary as: High,4 years ago,"Albury, New South Wales, Australia",5.0,3.0,5.0,3.0,4.0,5.0,5.0,Bupa Wellness
‘Very diverse and varied’,Health Support Consultant,Bupa provides you with all the on the job training required. Also the additional benefit of an employee discount for your health insurance and other insurance policies,Day to day work can be mundane,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Brisbane, Queensland, Australia",4.0,4.0,5.0,4.0,5.0,5.0,4.0,Bupa Wellness
"‘Good workers,poor management’",AIN,Had some good people to work with,Under staffed a lot - still expecting staff to do everything making it very stressful- couple times a week.,Recommends working here: No,Rates salary as: Average,2 years ago,"Tugun QLD, Australia",3.0,2.0,3.0,2.0,2.0,3.0,3.0,Bupa Wellness
‘Made my anxiety got sky high stress leave’,AIN,Break times when we got them,"Work load, short staff, expectations in short time, management always changing",Recommends working here: No,Rates salary as: Low,2 years ago,"Wodonga, Victoria, Australia",1.0,1.0,1.0,1.0,2.0,2.0,1.0,Bupa Wellness
‘No understanding.’,Optical Dispenser,Some nice staff members.,Bad management. Nasty manager.,Recommends working here: No,Rates salary as: Low,4 years ago,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bupa Wellness
‘Supportive but overly collaborative’,Senior PM,"Inclusion, cultural awareness","Red tape, lack of clean decision making",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",4.0,3.0,3.0,1.0,1.0,3.0,5.0,Bupa Wellness
"‘Bupa looks great from the outside but once I was inside I was let down by the internal tools, processes and management support to perform my role effectively’",Market Analytics Manager,Excellent head office working environment and great Customer focus,"Let down by poor internal systems, broken internal processes and lack of management strategy",Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",1.0,3.0,5.0,1.0,3.0,3.0,1.0,Bupa Wellness
"‘Short staffed, low pay and dreadful environment’",Assistant In Nursing,The residents are lovely!,Management have no idea on cares for clients,Recommends working here: No,Rates salary as: Low,1 year ago,"Pottsville NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bupa Wellness
