title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Overall despite the difficult days it's one of the best jobs I have ever had’,Account Manager,Where to start? You have a range of fantastic products you can believe in and know you are selling quality. It doesn't stop there you are thought some of the best sales techniques in the world. Not mention working with a dynamic team who work to push the limits of building report with customers.,Loads to learn can be overwhelming however if you a passionate it isn't an issue,Recommends working here: Yes,Rates salary as: High,4 years ago,"Tweed Heads, New South Wales, Australia",3.0,4.0,5.0,4.0,5.0,5.0,5.0,Telstra
‘Underwhelmed’,TEG Representative,Training,"When working for a 'big name' company, you expect 'big things'. I was unfortunately faced with the challenge of, after having 2 weeks classroom training, to not having a desk effectively I was only one of the 6 of us in training that could not properly start their role. After obtaining a desk 2 weeks later, I had a manager come up to me saying I was about 2 weeks behind everyone else and they effectively hoped I would be up to their speed. This is 2 weeks after everyone else of the training group had a full time buddy sitting with them and helping them with every enquiry they had and I had started that day and did not have a buddy but essentially was sitted with (despite behing 100% lovely) a very busy, occupied and unavailable person. Not only that, the SME's were unapproachable, and made very public comments that should've been meant for a very private approach, they had a 'clique' and overall had the worst experience of my whole working life.",Recommends working here: No,Rates salary as: Average,4 years ago,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,Telstra
‘I loved and love working at Telstra’,Technician,"Big company very diverse opportunity to work on lastest equipment work life balance good
Chances of progression good","Can take a long time to anything approved as there is a lot of bureaucracy 
Some long time employees still have old public service mentality",Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,3.0,4.0,4.0,4.0,Telstra
‘They tell you that your life should revolve around work and everything else comes second’,Sales Consultant,I made amazing friends because we all hated being there.,Well everything. The managers would tell you that you were getting a promotion and it would never come. They would bag out people who were happy in the role they were in.,Recommends working here: No,Rates salary as: Average,2 years ago,"Bairnsdale VIC, Australia",2.0,1.0,1.0,1.0,3.0,3.0,1.0,Telstra
‘Support role doesn't allow you to offer real support and is more sales orientated.’,Tech Bar,"People I worked with, potential to grow","Area managers out of touch with what is happening on the ground, customers treated like numbers, inability to offer real tech support at a store level, onus on generating new sales and inability to care for existing customers",Recommends working here: No,Rates salary as: Average,2 years ago,"New South Wales, Australia",4.0,3.0,2.0,2.0,2.0,4.0,3.0,Telstra
‘A comfortable work life balance. Interesting roles. Great for people into technology ’,Field Service Technician,Team environment. Pathway opportunities. Good work life balance. ,Pay increases are low. Too many departments ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Canberra ACT, Australia",4.0,5.0,5.0,4.0,4.0,5.0,5.0,Telstra
‘A once good company and good culture recently wrecked by senior management pandering to buzzwords and management consulting views of the world’,Sales Role,"Good work life balance, access to most customers using the Telstra brand, many services and products available","Constant re-stuctures, poor senior leadership, focus on profits before customers",Recommends working here: No,Rates salary as: Average,1 year ago,"Queensland, Australia",2.0,4.0,2.0,2.0,3.0,4.0,2.0,Telstra
‘Supportive and flexible environment where innovation is encouraged’,Legal Counsel,"Work life balance, embracing flexible working, positive and supportive team and supportive and empowering leadership",Large and entrenched organization which makes it difficult to effect change across the business. Increased cost pressure which limits salary increases. ,Recommends working here: Yes,Rates salary as: Low,1 year ago,"Melbourne VIC, Australia",5.0,5.0,5.0,5.0,3.0,4.0,5.0,Telstra
"‘Enjpyed my time working at Telstra.  People are great, systems are very effective for the most part and it is an organisation that continually encourages efficiencies and improvement to benefit both customers and staff’",Program Manager,Lots of variety and challenging work opportunities,"Some processes are cumbersome and could be streamlined.
The organisations operates as silos in many areas",Recommends working here: Yes,Rates salary as: High,3 years ago,Melbourne,4.0,3.0,3.0,4.0,4.0,5.0,4.0,Telstra
"‘Depressing work environment, but good people.’",Level 2 Support Technician,Team enviroment is great. Managers and Senior staff are very supportive and understanding.,The Wellington Street building is a very gloomy place to work. Opportunity for advancement very low. Pay rate is average.,Recommends working here: No,Rates salary as: Average,4 years ago,"Perth, Western Australia, Australia",2.0,3.0,2.0,3.0,2.0,3.0,2.0,Telstra
‘Great place to work’,HR Lead,"Great flexibility, customer focussed, making the shift from a telco to a technology company, good career opportunities, providing products and services that make a difference to all australians","Very large and therefore sometimes an extremely complex organization, can be slow moving at times",Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,5.0,5.0,4.0,3.0,4.0,5.0,Telstra
"‘Great culture, bad management’",Technical Support Representative,"Great culture, relaxed environment, great support from the teams","No career opportunity, sometimes people in management ruin the whole business model just trying to innovate new things",Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,5.0,5.0,4.0,4.0,5.0,5.0,Telstra
"‘Only Once, never again’",Service Desk Analyst,"The staff discounts were great.
This job has shown me to look for jobs that have a good culture and work environment. Thank god I don't work there anymore","Management was absolutely useless, 0 career development, promotions were based off who you knew not what you could bring to the table.",Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",1.0,2.0,2.0,1.0,4.0,2.0,2.0,Telstra
"‘Toxic wasteland, you’d have more career chances at coles or woolies’",Consultant,Some good people to work with. With some incompetent management.,"It’s the type of euro pls e that has a “find something wrong with that staff member” management approach 


More interested in statistics then good quality staff. Essentially it’s a toxic shi t hole.",Recommends working here: No,Rates salary as: Average,6 months ago,"Townsville QLD, Australia",1.0,1.0,1.0,1.0,3.0,1.0,1.0,Telstra
‘Great time so far and exciting times ahead.’,Senior Account Director,"Of course dependent on business unit... 
Great deal of autonomy.
Perks are good.
Seems like a big family.
Telstra re-invented itself and is still on an exciting journey to create our customers' and Telstra's meaningful  future.","Of course sometimes this ship is big and hard to steer...
Transforming from a traditional Telco to a digital services corporation sometimes hurts and not everyone understands right away.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australien",4.0,4.0,4.0,3.0,4.0,5.0,5.0,Telstra
‘Since working for this particular branch my mental health has plummeted ’,Sales Consultant,Opportunity to grow ,"Sales industry is not for the light hearted, the pressure is on and targets are high ",Recommends working here: No,Rates salary as: High,6 months ago,"Bendigo VIC, Australia",4.0,2.0,1.0,2.0,2.0,3.0,3.0,Telstra
‘Flexible work environment and brand recognition.’,Business Analyst,"Work environment, space, people, desks, flexibility to work and life balance, organised working system, flexible hours","Management change can be stressful to the environment, tight deadlines, too diverse team, projects haul.",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",4.0,5.0,5.0,4.0,5.0,4.0,4.0,Telstra
‘Grateful for the experience that Telstra has given me!’,Senior Sales Consultant,"The team environment is fantastic, lots of fun and support.  Great training initiatives.",The customer base is challenging and can sometimes be unreasonable but we are trained in handling these situations (and there is always someone around to back you up) so most of the staff are confident that they can handle and diffuse these situations promptly.,Recommends working here: No,Rates salary as: Average,4 years ago,"Mandurah, Western Australia, Australia",4.0,4.0,4.0,4.0,4.0,4.0,3.0,Telstra
‘Great experience and a heap of opportunities.’,Risk Specialist,Great flexibility around working / time off,"Varies greatly by team. In some areas there is great culture and work life balance. In others there is crazy deadlines, poor systems and processes that make doing your work difficult.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,3.0,4.0,3.0,5.0,5.0,4.0,Telstra
‘Your individual teams are likely to be great but the constant redundancies and offshoring is unsettling and disruptive.’,Billing Specialist,"Work life balance is fantastic, work from home, split hours, early start, late start. Whatever works for you. ","Strategy to offshore as much work as possible has led to an environment of uncertainty, management are not considering the implications of their decisions where knowledge is being walked out and not replaced.",Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",1.0,5.0,2.0,2.0,4.0,5.0,2.0,Telstra
‘Mistake’,Sale Manager,"Some good people who believe in the company and are passionate, definitely the minority this though",Too many people in middle management with no idea about managing people or the industry,Recommends working here: No,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",1.0,1.0,2.0,1.0,2.0,3.0,1.0,Telstra
"‘Reasonable place to work with opportunities to try new things, but change doesn't come naturally at Telstra.’",Commercial Finance Manager,"Opportunity to move and gain experience in different areas
Flexible working arrangements","Being large most roles are very niche and offer little ability to own a process from end to end.
Very bureaucratic
Difficult to actually achieve anything
Overly reliant on heirarchy",Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",4.0,4.0,3.0,3.0,3.0,4.0,3.0,Telstra
‘Role change from being a technician to working behind a computer and understanding both sides.’,Technical Specialist,Great people and the work environment was great.,Having to learn to many programs and procedures which are changed on a fortnightly basis.,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,4.0,4.0,3.0,4.0,5.0,Telstra
‘Disappointing - middle management in particular needs an overhaul.’,Senior Manager,Policies in place to support diversity and work life balance practices.,"Poor implementation of well written policies, weak management in many areas of the organisation.  Inability to truly tackle customer service concerns.  Complexity still resides in too many pockets of the organisation.  Growth agenda domestically is unclear.",Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,3.0,3.0,1.0,4.0,3.0,2.0,Telstra
"‘Could be amazing, but until the clowns at the top are gone it won't be.’",Technical Expert,"Work life balance is excellent if you have a good one up manager, there is opportunity for career progressment if you are in Sydney or Melbourne",Upper management have their heads up their arses and don't seem to have an idea how the real world works and what needs to be done to keep staff happy and engaged with ultimately would mean better customer service. If the Telstra staff didn't have to constantly be waiting in dread for the next round of redundancies if their neck is next on the chopping block... They need to really boot out some oxygen thieves in upper management before looking at the workers.,Recommends working here: Yes,Rates salary as: High,1 year ago,"Brisbane City QLD, Australia",3.0,5.0,3.0,1.0,4.0,4.0,3.0,Telstra
‘25yrs employment that I genuinely for the most enjoyed.’,Telecommunications Officer Band 4,The flexibility to work alone or have the backup of a large company and the experience  that brings. The security of prolonged employment. The rate of salery and benifets.,Providing a customers service that you feel happy with. Working within a copper cable system witch was running at capacity.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Campbelltown, New South Wales, Australia",4.0,4.0,5.0,3.0,4.0,5.0,4.0,Telstra
‘Everyday brings a new challenge.’,Store Manager,Latest technology and having access to hands on products. We're always pushing to be better and don't just accept the norm. We push the envelope and strive to create new ideas.,Work life is a little difficult as you can't just stop helping someone because you want to go home. It's also a challenge to resolve issues that others have created because your customer looks to you as the resolution for Telstra regardless.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",5.0,2.0,3.0,4.0,2.0,5.0,4.0,Telstra
‘My work is my family :)’,Customer Advisor,"The people you work with are amazing and it really shapes you as a person. It is very hard to leave this job as there are many perks and Telstra becomes part of your life. You have great respect for the company and the products you sell, it's not for everybody but I have had the best experience in my role.",You have to deal with all types of people which is great sometimes but horrible the rest of the time. You have to develop a thick skin to be in a sales role at Telstra.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Doncaster, Victoria, Australia",2.0,5.0,5.0,5.0,5.0,5.0,5.0,Telstra
‘Fullfilling and stimulating whilst meeting old workmates.’,Copper Jointer,"Image wear issue, telstra vehicles to drive, work training eg safety, etc. familiar friends on job, new friends easily made. Work areas both old and new are interesting. learning new skills on job--interesting.","Learning to use technology eg tough books, mobile phones, etc. and apps for both. Getting jointing speed up to scratch on copper cable.Relearning old skills from my time on staff.",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",2.0,3.0,4.0,3.0,3.0,2.0,4.0,Telstra
‘Astounding how the place is allowed to operate’,Project Manager,"Work/life balance - flexible start/finish, wfh
Staff mobile plans","Many many unqualified individuals in roles. This is particularly visible in middle management where many have secured roles by a 'who you know' method. Additionally, there are many inexperienced resources in senior/process controlling positions. They create unnecessary noise and roadblocks which in return reduces productivity and efficiency. Common logic is virtually non-existent at times. Worst I have ever seen in any major corporate.",Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",1.0,5.0,1.0,1.0,3.0,4.0,1.0,Telstra
‘Looking for the highest investor return at employee expense’,Finance Role,"Up to date with Health & Safety, very supportive of the different work desks etc. Great people to work alongside. Fantastic with work flexibility e.g working from home vs office.  ","Upper management messy causing a volatile cascade effect. Changes being made at top level daily causing confusion in work requirements, job security and new PD's coming out are unsupportive of the employee career goals. Daily fight to find a desk and lack of ability to sit with your 'team' reduces cohesiveness. Need to rethink the laptops staff use - continually crashing.  ",Recommends working here: Yes,Rates salary as: Average,9 months ago,Australia,2.0,5.0,5.0,1.0,2.0,3.0,3.0,Telstra
‘Great place to work for’,Sales Representative,"I know the public hates the company but it’s a great company to work for. Lots of flexibility and room to move, money is also great",Management can sometimes be a headache. But this does differ from store to store. And training can sometimes not be enough.,Recommends working here: Yes,Rates salary as: High,2 years ago,"Chadstone VIC, Australia",4.0,5.0,3.0,4.0,5.0,5.0,5.0,Telstra
‘Flexible working conditions with career challenges’,Finance Manager,"Fairly good work life balance, opportunities to work from home / other location. Flexibie working conditions.","Career advancement limited. Restucturing in 2013/2014 saw the demotion of a number of manager positions so that a lower level person does the same job but at a cheaper salary. Also, many internally advertised jobs have already been filled prior to the advertisement, so hard to make moves without knowing people.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,4.0,4.0,3.0,4.0,4.0,4.0,Telstra
‘Glad i'm out of there and some indian with a computer has my job!’,Workforce Deployment Officer,Great atmosphere and colleagues,Lack of respect when it comes to redundancies and no care or consideration on the part of senior management when announcing these job losses.,Recommends working here: No,Rates salary as: Average,4 years ago,"Coffs Harbour, New South Wales, Australia",4.0,3.0,2.0,4.0,3.0,3.0,4.0,Telstra
"‘\""Fast moving environment\"" means you'll need to work 60 hr weeks!’",Corporate Affairs,Working from home. New offices and supportive colleagues.,"Office politics, multi-multi/ layered hierarchy, unrealistic workloads. Poor on boarding, no tech support or admin assistance,",Recommends working here: No,Rates salary as: Average,4 years ago,,2.0,1.0,1.0,1.0,3.0,3.0,1.0,Telstra
‘In the four years at Telstra within one store I was given so much opportunity for growth in a variety of rolls that I realised my true potential.’,Retail Sales Officer And Store Stock Controller,Fun & ever changing environment & ideas.  Recognition of hard work was always given & applauded often with a pay rise. Keeps you up to date with technology & what's in the market. Good feeling working with the main telecommunications company in the country.,It can be hard to make yourself heard sometimes as there are so many departments and manager to deal with.,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Telstra
‘Rewarding with views to further career development.’,Customer Service Representative,"Great managers and rewarding work with Enterprise and Government Branch. 
Co-workers shared work experiences and were supportive through training and further development.",Steep learning curve through technical systems. Customers expected high standard of service delivery and work quality.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",4.0,5.0,5.0,5.0,5.0,5.0,5.0,Telstra
‘Stressful’,Customer Service Representative,The other staff members.,The company. It's a constant battle to help customer when there are know systems to back us up. To many thing are wrong for a billion dollar company. Staff put through is huge due to high stress and verbal abuse from customers which u get know support from.,Recommends working here: No,Rates salary as: Low,4 years ago,"Mandurah, Western Australia, Australia",2.0,4.0,1.0,2.0,3.0,1.0,1.0,Telstra
‘Good salary package and flexible working but most benefits and perks are no longer provided’,Product Owner,Flexible working environment,Last budget cut have removed most benefits for employees as well as almost removing any perk for the employees ftom the office (no more coffee for employees or teas selection). Poor management,Recommends working here: Yes,Rates salary as: High,6 months ago,"Sydney NSW, Australia",2.0,4.0,3.0,1.0,1.0,5.0,3.0,Telstra
"‘Good job, good company, bad management makes me want to go (GES)’",IT Service Management Consultant,"The work is interesting and the customer interaction is very rewarding. The people are really competent and great to deal with, but in many cases badly treated and managed.","Insular management, outsourcing and infighting between departments, politics. Bad management can spoil your experience, this company is vast and there are good and bad managers, I have been unlucky. They will squeeze everything out of you whilst talking about work life balance. If you complain you will be micromanaged even if you are senior staff. Management only manage up.",Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,1.0,2.0,1.0,4.0,4.0,3.0,Telstra
‘Good times overall and I would love to work at Telstra again. If not for my last manager Telstra would not have lost 8 great staff from my team.’,"Manager,Technical Services And Solution Mgmt","Good Culture, Lots of Great people, great branding","1 incredibly Bad Manager, the worst I have ever had. An outright liar and Divisive. The Product I was advocating for \""Cloud\"" was not mature and as such my clients ;loved me and my team but hated the offering.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,3.0,4.0,1.0,4.0,4.0,4.0,Telstra
‘I love working for Telstra and I love what I do!’,Senior Sales Consultant,"The area manager and most management are great!! They give you the best opportunity to succeed and for career growth and development! 
All team members are great. I have been there for 3.5+ years now and absolutely love it!!","Upset customers obviously with it having to coinside with every day necessitys eg: Internet, mobile phones etc. so having to deal with that and help customers.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Mackay, Queensland, Australia",5.0,4.0,4.0,5.0,4.0,5.0,5.0,Telstra
"‘I thoroughly enjoyed my time at Telstra. Great tea, great pay’",Sales Assistant,"The team, the customers and getting to know people and help them find what they were after. Always in the know of what technology was out","It was such a fast paced company., keeping up with everyone when it was busy could sometimes be tough, but the team were always very supportive",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Capalaba, Queensland, Australia",4.0,4.0,5.0,4.0,4.0,5.0,5.0,Telstra
"‘Enjoyed it, offered many challenges and promotions however some senior level decisions on efficiency damaged team morale and customer experience.’",Business Operations Manager,Huge company with lots of opportunities across a number of technologies. Generally flexible work environment with a good approach to work-life balance.,Being a small part of a big machine.  Your ability to influence outcomes is limited to little beyond your immediate role/team.  Continuous drive for efficiency sometimes cuts across good customer experience.,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,4.0,4.0,3.0,4.0,5.0,4.0,Telstra
‘I joined TELSTRA at a good time but the opportunities promised never realised into a life long career.’,Technical Operative,Penalty rates not paid by other employers ,Management focused too much on bottom line and unfruitful performance development reviews even high scores don’t save your neck.,Recommends working here: No,Rates salary as: High,1 year ago,"Clayton VIC, Australia",1.0,1.0,1.0,1.0,4.0,5.0,1.0,Telstra
‘Only take the job if there's nothing else’,Customer Advisor,"Good team environment with your peers
Bonuses (if achieved) are well paying
Reputable company so you can find work elsewhere when you decide enough is enough","A complete lack of training for all new staff 
Unrealistic expectations considering constant labour cuts
No movement to other roles unless you want to get into management where you are then expected to undertake \""management jobs\"" at the same rate until a paid role becomes available. Staff doing this for 2+ years
Very poor support for mental AND physical health situations. Expected to sit on very uncomfortable chairs all day or stand all day
Huge disconnect between frontline staff and area general managers. Expectations always changing regarding targets and focus
Difficult systems to completely learn, no adequate back up support for assistance",Recommends working here: No,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",1.0,1.0,1.0,1.0,2.0,3.0,2.0,Telstra
"‘Supportive, flexible and diverse for a self motovated individual.’",Senior Marketing And Communications Specialist,"Great pay, great staff discount, good rewards program, all roles flexible, excellent  maternity leave, regional and international opportunities, great leadership program, lots of career development opportunity, staff development opportunities","Red tape, Org restructures, hierarchical approach.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Brisbane, Queensland, Australia",5.0,5.0,5.0,4.0,5.0,5.0,5.0,Telstra
‘It was very ordinary and I was happy to leave.’,Project Manager,It's a large organisations and opportunities to work in different areas may come up from time to time.,"Very old fashioned, closed door offices. Disorganised teams and processes. Not an enjoyable working environment.",Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,2.0,2.0,1.0,3.0,3.0,2.0,Telstra
‘Well worth a look at what Telstra has to offer’,Retail Store Manager,"Great people, fantastic support network and room to grow and move up.  I was always recognised for the effort I went to in my roles with Telstra. I was also rewarded with bonuses for smashing my KPI's.","Retail environment can take its toll, whilst challenging, it did take up family time around holiday times.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Albury, New South Wales, Australia",5.0,3.0,5.0,5.0,4.0,5.0,4.0,Telstra
‘Love being able to interact with different people everyday. Helping people solve problems with technology and empowering them to resolve issues whilst ensuring them that you are genuinely available to help’,Customer Advisor,Genuine regard for customer service first.,Ensuring customers needs are first whilst hitting sales targets,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Gosford, New South Wales, Australia",2.0,3.0,3.0,3.0,4.0,4.0,4.0,Telstra
‘Adventurous’,Technical Escalation Consultant,"Learning and training with one another, offering 2 hours workshops here and there to up skills technical skills","Teaching the agents who are not technical savvy and good with customer skills how to resolve advanced technical issues. Vice Vera's, teaching a good technical person but relatively bad with talking how to speak and make sure the call flow",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,3.0,3.0,2.0,4.0,4.0,Telstra
‘Extremely poor governance and little action taken in areas that are regulated under IR legislation.’,Middle Management,Great work / life balance opportunities which are dependent on your 1 up manager's discretion.,No employee / employer loyalty.  Too much emphasis on offshoring positions.  Huge numbers of ex IBM staff given management positions.  Same staff that were responsible for the strategic actions that increased IBM GSA's financial losses and customer dissatisfaction a few years ago are now deploying the same strategies at Telstra.,Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,3.0,2.0,3.0,3.0,3.0,Telstra
‘Atrocious treatment of staff.’,Senior Project Manager,Leaving Telstra was the best part of this role.,"The absolutely poor management who provided no information, no resources and then wondered why the job was not completed. It was challenging to work here as the managers were always asking what we were doing, and never giving us a chance to complete the work nor provide solutions for the problems at hand.
One of the worst employers I have worked for in over 20 years.",Recommends working here: No,Rates salary as: Average,1 year ago,"Canberra ACT, Australia",1.0,1.0,1.0,1.0,2.0,2.0,1.0,Telstra
"‘All round a great stepping stone in any career, inside or out of the company.’",Retail Sales Consultant,Really great support and care from management and a great team mentality across stores. Great career progression within the company if that is something that you seek.,"Due to rigorous structure and planning, it becomes quite difficult to have your ideas voiced in the right forum when it comes to changing something outside of your immediate store/vicinity.",Recommends working here: Yes,Rates salary as: Average,3 years ago,Claremont,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Telstra
‘Would definitely work here again!’,Customer Retention/Complaints,"Just in general, a great working environment. Always felt like a part of one big family!",Rotating shifts was something to grow accustomed to for me personally. And sometimes my specific role could be challenging but the company itself was still great.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",4.0,4.0,4.0,4.0,5.0,5.0,4.0,Telstra
‘Loved every minute of it. ’,Accounts Manager,Loaded with wonderful people. Learning about and using cutting edge technology daily.  Top-notch training. ,"As the organisation downsizes and resources to get the job done dwindle, keeping customers happy is a real challenge. 

Very large organisation, the learning curve is steep and fast. ",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Perth WA, Australia",5.0,4.0,5.0,5.0,4.0,5.0,5.0,Telstra
‘Good team in my early years but very poor in the later.’,Customer Service Role,Work at different locations ,"Upper management decisions suited to their own gain.
Was a good organisation by but increased wages to management has caused to much separation between management and field staff.
",Recommends working here: No,Rates salary as: Average,1 year ago,"Tasmania, Australia",2.0,3.0,2.0,1.0,4.0,3.0,3.0,Telstra
"‘Great at first, now more pressure and toxic work environment’",NBN Business Consultant,Quarterly bonus if you can hit your KPI’s.,Getting the right information from the correct department is hard. Transfer at least 3 times and if you lucky you will get someone to help.,Recommends working here: No,Rates salary as: Low,1 year ago,"Docklands VIC, Australia",1.0,1.0,1.0,2.0,3.0,1.0,2.0,Telstra
"‘T$ is crazy with offshoring and cost-cutting while higher executives are paid with huge packages every year, making local people suffer to manage low cost in overseas. Too many levels of complications in all process.’",Technician,"Good perks, new offices in CBD, good name value.","No.1 off-shoring company, Big plan to reduce onshore employees until 2022. ",Recommends working here: No,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",2.0,4.0,4.0,1.0,4.0,3.0,2.0,Telstra
‘Good company with flexibility to move around.’,Field Operative,Managed to move around every few years to not get bored and received great personal development/experience in turn.,Long term employees and struggled with public sector mentality at times.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Burwood, Victoria, Australia",4.0,4.0,3.0,4.0,3.0,4.0,4.0,Telstra
‘Three years of my life wasted to terrible retail experience.’,Customer Advisor,"Team environment. You become very close with the people you work with. 
Always time to have a bit of fun. 
Plenty of parking.","Everyday,  walking into work,  you k of a customer is going to abuse you for one thing or another. Always anxious about what you'll experience during the day. 
Sales targets becoming increasingly more out of reach. 
Management's motto is \""everyone is replaceable\"" you are not treated as a person, more a piece of meat.",Recommends working here: No,Rates salary as: Average,4 years ago,"Newcastle, New South Wales, Australia",1.0,3.0,2.0,1.0,4.0,3.0,2.0,Telstra
"‘I would expect more in return from such a large and reputable Australian business, however it was steady within the scope of the role.’",Data Entty Operator,Structure within role and clearly defined expectations.,"As it was an ongoing temporary role, stability was an issue.  Ultimately our roles were shipped offshore to Malaysia despite strong performance within the teams, which was disappointing.",Recommends working here: Yes,Rates salary as: Average,4 years ago,,2.0,4.0,4.0,3.0,2.0,4.0,3.0,Telstra
‘Telstra- a great place to be’,Sales Assistant,Being able to balance work/life.. Especially after returning after having a baby and then subsequent child too. The management were really understanding and great to work with.,Sometimes when customers would take out their frustrations on you but that was a part of the job. Some of the training was a bit mundane and repetitive but for the most part it was good..,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,Telstra
"‘Diverse, committed and expert teams who can delivery and sustain market-leading products’",Product Manager,The ability to influence the experience of one of Australia's largest customer base. The diversity of the people you get to work with and their experience.,The inability to see beyond the next quarter. The disconnection of the management from the reality in the market. The decisions to invest in new products without committing to the optimal resources required to deliver effectively and sustainably after launch.,Recommends working here: No,Rates salary as: High,6 months ago,"Sydney NSW, Australia",4.0,4.0,2.0,2.0,3.0,5.0,3.0,Telstra
‘Good for flexible working but suffered from inexperienced and immature leadership.’,Product Manager,"Flexible work environment located in the heart of the city. 
Working in media is exciting and provides variety.","Working with an immature and professional management team who didn't know how to manage people, projects and each other.",Recommends working here: No,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",1.0,5.0,1.0,1.0,5.0,1.0,2.0,Telstra
‘Frustrating place to work’,General Manager Operations,"New office environment known internally as \""Future Way of Working\"" is flexible and provides latest technology and activity-based areas to do your work effectively","Senior management is perpetually cost-focussed and restructuring the company, ensuring that programs are not executed properly and a lack of continuity flows on to customers' experience of services.  Lip service is given to employees' opinions and engagement.  HR and management do not really care",Recommends working here: No,Rates salary as: High,2 years ago,"Sydney, New South Wales, Australia",3.0,4.0,4.0,2.0,4.0,5.0,3.0,Telstra
"‘High Stress, Average Reward, Bad Experience.’",Inbound Call Centre Operator,"Friendly co-workers (for the most part) 
Good bonuses (commission + raffles) 
Other perks - ping pong, coffee, work functions, etc.","Angry, demanding and overall aggressive customers, high expectations to up-sell products by management, constant performance evaluation and critique.",Recommends working here: No,Rates salary as: Average,6 months ago,"Brisbane QLD, Australia",3.0,2.0,3.0,1.0,5.0,5.0,1.0,Telstra
‘Telstra - great opportunity to be a better more efficient business providing increased challenges/development to staff’,Vendor Manager,"Technology tools to support work;
Working from home flexibility ","Limited opportunities, management ego/over cockiness, too many solos across the business",Recommends working here: Yes,Rates salary as: Low,6 months ago,"Melbourne VIC, Australia",2.0,4.0,4.0,2.0,3.0,3.0,3.0,Telstra
‘Making the complex simple’,Senior Business Specialist,"Good training and support when put good case, lots of talented and good people, obe of the leading companies in Australia",Lots of changes and organisational restructures however like other large companies.,Recommends working here: Yes,Rates salary as: High,2 years ago,"Melbourne VIC, Australia",4.0,5.0,4.0,4.0,5.0,5.0,4.0,Telstra
"‘I've been working for Telstra for almoat 4 years, no two days are the same for us and it's always exciting and fun and we love to ensure that all customers emjoy there time with us too!’",Senior Sales Consultant,It's a great environment to be in and the people i work with within my franchise are always happy to help you accelerate in your career.  Staff plans are amazing as well as the benefits that Vitagroup offer within the business are amazing.,There are many challenges working for Telstra.  It's retail it will always have it's ups and downs. If you know what to do in certain situations there will be no such thing as a challenge.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Newcastle West, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Telstra
