Woolworths,"Great pay, team members, very rewarding, flexible hours, warm and friendly environment, very militant on safety.This is a very challenging occupation whether you are a store person or a shift manager........ We put pride in our work and try to achieve every target possible.",5.0,4 years ago,"2020, January"
Woolworths,Meet great people. be able to learn different skills work in different departments. transfer to different storesOnce u get as far as in ur deparment not much more oportunities unless u want to change deparments.. not as many hours unless ur full or partime.,5.0,4 years ago,"2020, January"
Woolworths,"Some of the full time staff are friendly and easy to work with, while a few are very clicky and rude to the rest of the staff.Lack of support in achieving unrealistic KPI targets in the face of extreme safety concerns in the warehouse. Management is ignorant and doesn't care about work place safety, even though they pretend to in meetings.",1.0,6 months ago,"2020, January"
Woolworths,Really helps your knowledge in customer service. Teaches you the ins and outs of Woolworths and how they work.Proving yourself to do better especially having such changeovers of managers and trying to meet there standards as every manager is different. Working all sorts of hours and days including public holidays.,4.0,4 years ago,"2020, January"
Woolworths,"There was a high level of concern for health and safety at Woolworths Logistics, compared to other warehouses, it was top notch. Everyone treated equally. Maintenance for their equipment was always maintained to a high standard. The pay rate for their workers was great.The challenges were mainly came from trying to better yourself and your technique with order picking. Learning new skills, working in changing environments, between Ambient and Chiller. Working with such a large amount of people, different cultures, different upbringings, meant learning to be extra tolerant and understanding and patient.",5.0,4 years ago,"2020, January"
Woolworths,"It’s ok if you’re only here part time while studying but don’t work here full time. Department managers will usually try to accommodate you if you can’t work a particular day because you need to study. Co workers were nicePoor managers, lack of appreciation, no motivation, ignored when you did the right thing but punished when doing anything even remotely wrong",1.0,6 months ago,"2020, January"
Woolworths,"Meeting somebody (customer)new everyday. Just knowing that youre making a difference in people's lives by providing excellent customer service. Having a positive and meaningful conversation always helps whilst serving customers.Managing work and personal life together can always be hard but just knowing that a customer can also be
a potential friend in the near future is a plus. Understanding people with a different culture can be tough but I always seem to work out their requests or needs.",5.0,4 years ago,"2020, January"
Woolworths,"Fast paced environment and very customer centric environment. Every day has its own challenges and you love the customer feedback.Retail is a challenge, try and keep everyone happy! Not enough hours in the day and not enough money to spend to make it a perfect place to shop. You are the last in the chain and have to make it all happen for the customers, the managers, the team and the support office.",4.0,4 years ago,"2020, January"
Woolworths,The people you work with are fantastic. The customer dynamic is a bit rough.  Management can be scared of conflict an rather reward bad behaviour. Personally as well I struggled getting the promotional gain i wanted.,3.0,2 months ago,"2020, January"
Woolworths,"It's a reliable and flexable job that gives opportunities to either move up or stay in a comfortable position. Pay is good for the level of difficulty and is a reasonably social environment. Having colleagues that turn into friends.Sometimes having to deal with difficult customers. Also, being in an environment that people don't tend to enjoy, as grocery shopping is seen as a chore.",4.0,4 years ago,"2020, January"
Woolworths,"Caring staff, managers put workers first. Makes you feel welcome. Allways there when you need a helping hand.Everything is not that difficult as everyone works together. In some cases you get customers that aren't happy but the staff always fix their problem",5.0,4 years ago,"2020, January"
Woolworths,"Excellent opportunity for mature employees and great support.  I was employed for 3 years as a front end cashier (casual).  Unfortunately, my hours were reduced  to Masters collapse and they employed a lot of their staff.  i was disappointed!  Customer service to agressive and impatient customers",5.0,9 months ago,"2020, January"
Woolworths,I liked the fact that I worked a 4 day week and had the chance to work in more than one section and learn new skills. I really appreciated any training opportunity I was given and did my best to succeed.The physicality of the job took its toll and I suffered from various strain injuries over the years. it could also be challenging managing such a wide range of people from different backgrounds and personalities.,4.0,4 years ago,"2020, January"
Woolworths,"Stocking shelves doubled as gym workouts
Was given some autonomy by the managers
Colleagues were nice people
Workplace was mostly clean despite the the expected chaos in the storage areasMoving around the crowded space in storage
Customers with little English
Working alone meant doing all the work in a short amount of time",4.0,4 years ago,"2020, January"
Woolworths,With so many divisions you have a huge amount of career opportunities when you need a change but can stay within the same company and keep all your entitlements like sick pay.Retail is a challenging environment & you need to be able to accept change and work with it.,5.0,4 years ago,"2020, January"
Woolworths,"1. If you are a teenager or a young adult that needs job experience or needs to grow their skills and customer service, Woolworths is very good for that. 
2. They have the ability to give you many shifts if you need them, or just a couple a week if you don't want too much. 
3. The job is very connected to the Union, meaning you have very good work rights and many breaks.1. Every person needs groceries, and not many people like getting them, you have to deal with grumpy customers. 
2. The job can seem quite tedious and sad overtime, I dunno there's just sad vibes to it.",4.0,1 year ago,"2020, January"
Woolworths,"At my store, we all get along so well, i doesn't even feel like i'm at work some days. I've been given the opportunity to extend my personal and career growth by being selected to take part in and obtain my cert 4 in retail management, with all training and support supplied by the company.Retail is a challenging industry to work in if your not a people person. But don't let it get to you. There is plenty of support to back you. Like every workplace, they may be people you don't see eye to eye with, but woolworths offer many great ways with policies and procedures to sort it out.",5.0,4 years ago,"2020, January"
Woolworths,"I can see how I have grown and developed in this role, in particular with my interpersonal skills. I have become very confident dealing face to face with a wide variety of people, across different ages and ethnic backgrounds. 

My managers have been, for the most part, very easy to get along with.  Their directions and instructions have been clear. They are approachable, easy to talk to. and good to work with.My role can be tiring, since I spend my entire shift on my feet.

Some customers can be rude. Others can be difficult, and demanding.",5.0,3 years ago,"2020, January"
Woolworths,"Amazing opportunities, amazing people, loved the fast pace, no two days were ever the same. As a first job I developed all my people skills, communication skills and how yo be responsible. As a manager, I was mentored by the best and always encouraged.Really long hours and incredibly stressful. There is a lot of pressure to work harder, faster, more efficiently. Budgets were imperative and it was just really busy and full on.",5.0,4 years ago,"2020, January"
Woolworths,The people you get to work with and the friendships you make. Having the opportunity to work in many different departments and learn all different skills.Woolworths isn't a very challenging job although you can get those few tough customers. And tricky questions about stock you may not know about,4.0,4 years ago,"2020, January"
Woolworths,"Work in a good team and can develop skills for leadership within those teams. Can interact with customers and help solve inquiries and issues. The amount of pay per hour is quite high for the work load.Little room for innovation, growth or actual development. Management has little to do with skill and more to do with connections and is almost impossible to be fired, just moved to another store or position. Customers can be grinding and see you as an object not a person. Company overall sees you as a number.",3.0,4 years ago,"2020, January"
Woolworths,"Advertisement, and opportunity for participation, and expansion of your career being able to speak up and have your voice heard.Long hours and early starts, management being alittle to pushy when other things are needing to be done, busy time periods of the year examples, Christmas, Easter etc",5.0,4 years ago,"2020, January"
Woolworths,"The team members and customers.Management from the store manager up.
The budget , trying to get everything done with minimum team members and then being expected to stay back and finish all the work with no overtime and no thanks !",2.0,2 months ago,"2020, January"
Woolworths,"- Staff discount
- In my case, managers really try to help you out with personal endeavours- Very low pay
- Overpriced uniforms
- Some staff are just too hard to get along with
- Everyone who has been there longer than you think they're your manager",3.0,6 months ago,"2020, January"
Woolworths,"They are really flexible and understand you may have other commitments and are willing to work around that. The staff are awesome, everyone is so friendly. I have worked as a cashier at Woolworths for 3 years now and this job has enabled me to buy my first car. It has been a fantastic job. It's very rewarding speaking to customers and having them acknowledge how hard we work. I highly recommend working at Woolworths.Shifts can be long - 8,9,10 hours of standing at a register. However it is broken up with breaks. Some may find the early/late shifts a challenge. There are always challenges when working in customer service. Having to deal with complaints or unhappy customers has been quite challenging. However times like these are quite rare.",5.0,4 years ago,"2020, January"
Woolworths,The work is physically demanding enough that you go home feeling like you've done something. And you meet some great people and hear some great stories along the way.It can sometimes be challenging on a day to day basis of keeping busy or balancing work and life factors but only sometimes.,4.0,2 years ago,"2020, January"
Woolworths,"Great place to gain customer service skills and retail experience. 
Work/life balance is very good as they're usually quite flexible with hours and applying for leave is simple. 
Career progression is there if you want it and let management see that your capable of taking on the extra responsibilities.Can be physically demanding especially during busy periods. 
Work is very repetitive.
Working with the public can be both good and bad as you do occasionally have to deal with some pretty awful people. 
Almost everything is decided by head office who seem to be out of touch with what it's actually like working in a store.",4.0,2 years ago,"2020, January"
Woolworths,None store manager needs to be spoken too you can’t expect people to respect you if you don’t respect your staffWorking with management that has no understanding of your department ,1.0,6 months ago,"2020, January"
Woolworths,The career change opportunities and the general attitude of most staff within 3 different stores across AustraliaThe biggest challenges found at time would be the upper management of certain stores,5.0,6 months ago,"2020, January"
Woolworths,"Learning new things, working with new people, communicating with customers and taking on challenges.Making sure that you're working to the best of your ability at all times.",4.0,3 years ago,"2020, January"
Woolworths,"Was a excellent company to work with, five years ago if I won Lotto i maybe would consider still work for them on a casual base, the last three years after 28years working for the company it's been the worst year of working with themHad great challenges with them that probably why I've worked with them for over 28years, I've got move to other stores or new department and I enjoyed this it was new,new people, new role etc that's why I'm asking for a new careers with other customers ,companies etc",4.0,4 years ago,"2020, January"
Woolworths,"Flexible working hours, perfect for parents and student. 
Career advancement always possible for hard workers.Sometimes have to deal with rude customers!",5.0,3 years ago,"2020, January"
Woolworths,"Customer service  and satisfaction  of helping people . I enjoyed the work .would like  a full time positionGetting enough hours to make  working at woolworths  a viable career choice.  
Had to leave to pursue  more  full-time employment,  other wise I would still be there",3.0,1 year ago,"2020, January"
Woolworths,"Not too stressful, flexible hours around my specific needs and close to home. Also I am able to transfer to different store or department within woolworths.Doing tasks allocated by management and trying to help customers at the same time. When not every staff member is pulling their        weight around completing specific tasks.",4.0,4 years ago,"2020, January"
Woolworths,"Everyday has the potential for new things. You get to know and see so many different people. There is always a buzz. Staff are friendly and there is never a boring moment.Working on public holidays, like Good Friday is always hectic. Overcoming a customers bad experiences and replacing it with a positive shopping experience. Open and Close shifts are really busy.",5.0,4 years ago,"2020, January"
Woolworths,"Learn new skills and new experience and happy to work with a lovely people. work as a team and also follow health, safety and security procedures.Work with different type of people like different country",5.0,1 year ago,"2020, January"
Woolworths,"Great Team to work with! If you enjoy customer service then its the place for you! When I experienced an issue with the behaviour of another colleague, the issue was dealt with immediately. they were great at working around my availabilty with highschool!Being constantly on call for shifts makes work-life balance particularly hard. The discount is particularly bad. If you work in departments aside from service, the hours can be... interesting.",4.0,1 year ago,"2020, January"
Woolworths,"- Regular customers
- Getting to do different things besides working on register
- The breaks they offer are really good
- Can have drink bottles with you
- Can pick up extra shifts 
- Really understanding about school or other commitments and will work your roster aroun them- Difficult customers who have had a bad day or something isn't what they thought and they take it out on the people scanning their groceries",4.0,4 years ago,"2020, January"
Woolworths,Very good place to work for guaranteed shifts and incentives (discount card etc). Great for a first job and to prigr as in the company. Lots of opportunities offered.Having to manage so many staff members while still having to assist customers. It's quite full on.,5.0,3 years ago,"2020, January"
Woolworths,"Flexible hours
Work life/balance
Decent pay
Always something to do
Supportive staff and work colleagues
Store discount
Able to move to different departmentsEarly starts/Late finishes
Difficult customers
Very frantic when it is a busy time",4.0,4 years ago,"2020, January"
Woolworths,"Good working environment, wonderful co-workers, simple tasks and there was a good system in place. It was great to get to know the locals. They were very nice and kind people who made working a pleasure.Some customers were really difficult and you had to be patient and understanding. At times it's easy to feel broken down when being belittled by customers but generally it's okay. other than that it wasn't difficult..",5.0,4 years ago,"2020, January"
Woolworths,"What i really enjoy working at woolworths was learning how to service customers at the cash register and baking in the bakery.The challengers were to use your skills to bring to the work place, and using your physical to develop with things i can do.",5.0,2 years ago,"2020, January"
Woolworths,"The atmosphere and people you work with.Management and upper management. Career development is a challenge, in my experience it was never based on performance or results it was based on how well you got along with management above you. All so a lot of older people filled upper management roles and never moved on which hindered younger up and coming people.",2.0,2 months ago,"2020, January"
Woolworths,Quality focused. Woolworths won't drop their quality in order to compete with opposition. They maintain quality and just reduce margin. Staying competitive in price but maintaining quality in such a volatile market. ,4.0,6 months ago,"2020, January"
Woolworths,Excellent staff and new friends Starting with the smaller hours but showing who you are changes that quickly ,5.0,3 months ago,"2020, January"
Woolworths,"They are flexible, good for students. you'll see some interesting things. you get a whole 5% (FIVE) staff discount!The work/pay ratio is bad. probably the worst type of customers you will come across. you will injure yourself more times then being a full time wrestler. its hard the have problems solved by management",1.0,3 years ago,"2020, January"
Woolworths,I have been there next week for 4 years I have done multiple jobs as I love learning to do new things just love it. Helping my team mates and making the customers’ day,4.0,6 months ago,"2020, January"
Woolworths,"Great learning ground, fast pace, innovative to push to the limits cheaper, faster, better. Always seeking staff to know the business well to improve their delivery to businessSometimes pushing the cheaper faster does not beget better. But its the nature og the business with retail being able to deliver cheaper product better served",5.0,4 years ago,"2020, January"
Woolworths,"Almost everyone is super friendly, helpful and fun to work with. There's lots of opportunity to work in numerous areas and work your way up the career ladder if you decide to.Sometimes it can be tough working with rude customers in an environment where the customer is always put first regardless of how they've acted.",5.0,4 years ago,"2020, January"
Woolworths,"Great staff customers lovely our store was open 24hours a day in Victoria.if you have the skills you can advance up the ladder.you can start from the ground and work your way up the ladder it becomes a career not just a job.Very challenging,if you got what it takes challenge yourself  it can be rewarding.",4.0,4 years ago,"2020, January"
Woolworths,Very flexible with work-life balance. Diversity in the workplace. Best way to learn customer serviceCustomers. Workload can be a bit tedious.,4.0,3 years ago,"2020, January"
Woolworths,"There were a lot of good things, the people I worked with were great and very friendly. The different departments I worked in were fun! There are great opportunities toove around the store.Of course with any job there are challenges. But the biggest I would have to say for myself would be being under the pump with a lot of customers and a lot of work to be done. But it's all worth it.",5.0,4 years ago,"2020, January"
Woolworths,"Having a discount card and working with my friends. Polite customers were always the best thing about my days working at Woolworths.Working in the freezer and cold section constantly, resulting in coming to work sick often.",2.0,4 years ago,"2020, January"
Woolworths,"The people I worked with were mostly great and chatting with the regular customers was always good for a laugh and put a smile on both mine and their faces.Unrealistic job expectations (too much work and not enough time to do it), continuously changing work procedures (many of which were a complete waste of time or made a job more difficult, continuously having my hours cut, getting injured at work and having it still affect me to this day and having my job description changed which dropped me 2 pay levels and then had my hours cut .",2.0,4 years ago,"2020, January"
Woolworths,"Very professional company to work for. Very structured and runs smoothly. Opportunity to work in different departments and career development.Customers are sometimes difficult, in that they are very particular and often dislike supermarket shopping.",4.0,4 years ago,"2020, January"
Woolworths,The best part was working in a friendly team environment and being able to develop my customer service skills.The main challenge was having to deal with difficult customers which would complain about matters that were out of my control.,4.0,4 years ago,"2020, January"
Woolworths,"Fantastic camaraderie, great to work with, friendly, helpful. LOADS of help and advice.Trying to keep up to date with Head Office amendments - they don't always work well on the shop floor. Sometimes not enough hours to go around. Time management is often a REAL challenge!",5.0,4 years ago,"2020, January"
Woolworths,"Learning new things 
DiscountsGetting more hours or contract hours",3.0,2 years ago,"2020, January"
Woolworths,"Very supportive and caring environment. Perks of having a staff discount card that can be used at multiple stores, including woolworths petrol stations. Flexibility and great work/ life balance.Can be extremely physical at times. Required to stand for long periods of time.",4.0,3 years ago,"2020, January"
Woolworths,"The good things are that the staff I have are wonderful people. There are some truly great team members to work with.
The company policies are good but can be maintained a little better.
Pay is fair and always on time.Some challenges are that the time given to certain tasks can be very challenging while trying to maintain the quality of the company's standard.
Tough to have a good work/life balance in a managers position.",4.0,4 years ago,"2020, January"
Woolworths,"For me it was the relationships I developed with Management, after I had been at Woolworths for a year I decided to go back to study my manager was very co-operative infitting my studies in with what days and hours I could work so I basically picked my own hours which was great especially on the weekend when pay their is huge.Working with volitile customers who can be aggressive, I learnt a lot about communication skills and how to talk customers down and relax them to keep the shop a safe place for everyone, that to me was really important.",4.0,4 years ago,"2020, January"
Woolworths,"Salary packages for team leaders & store managers are market competitive, but don't expect anything fantastic as an average team member.

As with all large companies moral very much depends on what store you are at.

Woolwotths was once a powerhouse for traing gun retailers but the current down turn has led to cuts.If you're on salary - you are expected to work a 50hr week minimum(five 10hr shifts) more in peak periods.",3.0,4 years ago,"2020, January"
Woolworths,"Its a good team environementEquality, Respect. Its hard to get recognition for your work. Roster flexibility is also a challenege",3.0,2 years ago,"2020, January"
Woolworths,"Make good friends and get to meet lots of different people. always opportunities to develop and move up in the companyMany managers I worked under did not support the staff. The company makes decisions that will best suit stock holders and not look after the needs of the staff. They take \""the customer is always right\"" motto to extremes and allow customers to yell and scream at staff members and even throw items at staff and then management will apologise to the customer for the inconvenience and send them a voucher and staff will be reprimanded for their actions.",3.0,2 years ago,"2020, January"
Woolworths,"The pay is pretty good and get to talk to a lot of people Rude management, dirty work environment, physically painful as I always have a sore back and rude customers ",2.0,2 months ago,"2020, January"
Woolworths,"Skill development, fun work environment, physically challenging, work with children.Working with children, demands full attention, hard work, continuous self training",4.0,4 years ago,"2020, January"
Woolworths,I like that I go to work do my job and then come home no stress or after hours worries. I take school holidays off without pay to be with my kids and they accommodate me so I can do this. You get to know the regular customers and can have a good relationship with them.To do the same mundane job day after day. Management are forever changing and they don't introduce themselves and often won't even acknowledge you with a hello.,4.0,4 years ago,"2020, January"
Woolworths,Great people to work with and always opportunities for career progression. Good opportunity for a first job.Not always easy to transfer stores when relocating.,5.0,3 years ago,"2020, January"
Woolworths,"The people I work with are very friendly, the tasks and duties are fun to take part in, and I enjoy helping the customers find what they require.Finding a specific product that a customer wants that is outside of my department; sometimes it takes a while to find an item because I work mainly around the lunch hour period for the managers and supervisors.",4.0,4 years ago,"2020, January"
Woolworths,Working with people with diverse background. Getting to meet different people everyday. Friendly and nurturing environment to work in.Meeting different people everyday means you may have to deal with difficult people on a regular basis.,4.0,4 years ago,"2020, January"
Woolworths,"Lots of break times compared to other places.Oh the challenges..... 
Putting up with the general public day in, day out. The customers are rude and don't even have the decency to use common manners. 
I can confidently say that not one person in the store I was at enjoyed their job.
Not to mention the multi-million dollar company can only afford to give their staff a 5% discount.",2.0,4 years ago,"2020, January"
Woolworths,"The people are all great to work with, there's a lot of room for development and the hours are good and flexible with other commitments such as school and uni. Learned so many valuable and transferable skills that have been very beneficial in other jobs.Job can get repetitive and boring especially when its quiet and nothing to do.",4.0,4 years ago,"2020, January"
Woolworths," Good work life balance good whilst at uni/ school although massive growth for career opportunity and development  Working under pressure
Customers can be annoying ",5.0,6 months ago,"2020, January"
Woolworths,"-You get to meet different customers everyday.
- Other employees are nice and easy to get along with.- Not enough hours per week. 
- Management at this store was inexperienced in the role, and extremely rude. 
- Always have to be up to go to work even if they call half an hour before they want you too start.
- Can be very boring especially on front end.",2.0,1 year ago,"2020, January"
Woolworths,"Love the management team, makes the workplace a smooth environment.Working with people who you don't necessarily get along with and trying to balance life and work when you get rostered on for shifts that you don't know about and or don't usually work.",4.0,3 years ago,"2020, January"
Woolworths,"The shifts always worked around what you had on outside of work, if you were studying or had extra curricular activities. The people you work with are always willing to help you and are great to get along with.Learning where everything was in the store.",4.0,4 years ago,"2020, January"
Woolworths,"The people can help to make working fun. The company have good views when it comes to customers and making sure they are happy,  and this is something most employees strive to do.Hard to move up in the rank, such as management or supervisor.  I feel they need to teach the current managers how to talk to the everyday workers.",3.0,4 years ago,"2020, January"
Woolworths,Team benefits (discount and points) are really goodNo opportunity for career growth or work stability,2.0,2 months ago,"2020, January"
Woolworths,"Best staff team, you make so many friends on top of the customers and just feel supported by another family.Like any retail job, time management and working efficiently are a must especially during our busiest times.",5.0,3 years ago,"2020, January"
Woolworths,"Great people to work with, new updated look is so much easier and appealing to work inMinimum 5 hour shifts, low pay, weekend hours only",4.0,1 year ago,"2020, January"
Woolworths,"Work colleagues on the same level as you are often good to work with, that is, other people who are employed in the same job position. Customers are also usually pretty friendly so it's not a bad place to work in terms of most of the company.Tiring work for your body at the checkout. Very demanding on your feet and back as you have to stand for lengthy amounts of time with only small breaks on shorter shifts. Managers can be very cruel and put far too much pressure on workers instead of being kind and understanding human beings.",3.0,4 years ago,"2020, January"
Woolworths,"A great rewarding company where you get paid and treated above and beyond for your hard work. A great working environment and a fantastic team culture, I feel excited knowing I work at Woolworths.A work life balance and essentially being one of the busiest businesses in Australia all year round. Different managers have different ways of doing things and making everyone happy can be tough.",5.0,4 years ago,"2020, January"
Woolworths,"Good pay, management are nice enough. You will work the hours you are rostered on for, you generally don't need to stay back for anything. No room for career progression, only those who the manager favours are offered such opportunities. Boring, repetitive work. ",4.0,6 months ago,"2020, January"
Woolworths,Friendly work cultureTime management and working with less time for break,5.0,2 months ago,"2020, January"
Woolworths,"Quick to learn 
Great working environment 
Great team members and managers who are friendly and give a helping hand when needed!Time management
Completing tasks on time
Customer service (items or ingredients that I have never heard of)",4.0,4 years ago,"2020, January"
Woolworths,"Great experience for retail experience, can progress in the ranks easily if you have the initiative and the will power for it.There is not much support for any staff member, and there are quite alot of unreliable people around which makes your job much harder and you are expected to do their job as well during the same time.",3.0,4 years ago,"2020, January"
Woolworths,"Variety of different roles to try. Good formalised procedures and safety systems.Particular sites don't have very good culture,   both management and floor morale. Sours the experience. Political games overshadow genuine initiative and enthusiasm. Little to no loyalty at some sites.",3.0,4 years ago,"2020, January"
Woolworths,You build really good friendships with most of the people you work with.Keeping on top of everything all the time whilst having a sore back was a big challenge for me,3.0,4 years ago,"2020, January"
Woolworths,"Woolies let's you gain the best in all departments. I started working just as a after school casual and now I work full time as a manager. They are so open for opportunities for everyone and they want you to gain an experience in all departmentsIn the department I work in, making sure my online orders are completed on time or I could run short of time and not have them done to 100% satisfaction!",5.0,4 years ago,"2020, January"
Woolworths,"There are opportunities for advancement if you worthy or fit in outside of work life, not based on your capability to do the job.Pressures from management, and given extra work if you're not in their fit ,ie looks, social with them outside of work, or too passionate (outspoken)/lack of it, and a threat you may succeed them.",3.0,4 years ago,"2020, January"
Woolworths,"The work, the people and also how things are supposed to be done. The way it should be done is the best and enjoyable way.The things i haven't been trained to do yet. Such as using the slicers, taking the slicer apart and rebuilding the slicer. Taking care of the food products, etc.",5.0,4 years ago,"2020, January"
Woolworths,"Flexibility with rostering.
Some of the co-workers.Working with store managers and department managers who have been with the company for decades but haven't adapted to new processes and technologies.
Authoritarian management styles.
High workload with low pay.
No help with moving up the ranks or help getting a role in head office.
Lazy department managers.
When area mangers came to visit everyone panicked.",3.0,2 months ago,"2020, January"
Woolworths,"Great people to work with, friendly customers, being able to help people in the community, always learning and great social environment.Difficult and rude customers.",5.0,4 years ago,"2020, January"
Woolworths,Very unionised so job is very safe. To much politics in stores and workloads are to high. There are haras... Ment issues in store's. ,2.0,2 months ago,"2020, January"
Woolworths,"Team members, regular customers, keeping busy with work.Working for one department and having to assist in other departments but still trying to get my jobs done.",4.0,3 years ago,"2020, January"
Woolworths,"Get to meet and work with peopleUnrealistic expectations on employees,Work life balance,Poor training,Career advancement (you have to be in the circle) No support for employees,Poor communication to lower level employees .Salary would be good if you dint have to work excessive hours to complete your task.",2.0,2 years ago,"2020, January"
Woolworths,Great colleagues and flexibility in hours workedThe only rostering and leave system and pay system,3.0,2 years ago,"2020, January"
Woolworths,Great opportunities to learn and a great way to learn retail and customer service. Great way to learn how to talk.Not knowing everybody who worked there. However this was partly my fault as my contract dictated that I worked only on Tuesday's and Wensdays at night.,4.0,4 years ago,"2020, January"
Woolworths,The money was great and there is plenty of opportunities to move forward and step up in your career if that's the career you decide. They are always flexible with rosters can always work around uni or school or other jobs.I never really any challenges in my career with Woolworths however customers can be a little tough but as long as you smile and are happy and nice they are usually fine.,4.0,4 years ago,"2020, January"
Woolworths,Most of the low level staff (ie not management) are lovely to work with. The work is alright as long as you don't let anyone push you around. And don't stay for to long.There is no communication between staff. Little to no guidance when it comes to doing a new job or task. Little to no help from management. Store it just a mess all the time. No consideration for staff. Their only focus is money.,2.0,4 years ago,"2020, January"
Woolworths,L learnt a lot from diff people in diff dept's enjoyed  working with the friends l madeCompleting planograms tickets and other various jobs that was given to me,4.0,4 years ago,"2020, January"
Woolworths,"Occasional team environment, easy work, good coworkers, good pay, did make some good friends, working in the self serve area, learning new things about the self serve checkouts, being trusted enough to be left in charge for the dayThe regular customers, the department managers, departments fighting over me, some of the tasks we were told to do, being forced to sell raffle tickets and other promotional products like the aussie animal cards",2.0,4 years ago,"2020, January"
Woolworths,"The job role is rather easy. I get on with majority of my teammates. The manager is good at their job and treats workers with respect.Based on the location of my job, a large amount of the customers are mentally ill and it is difficult dealing with such personalities.",4.0,4 years ago,"2020, January"
Woolworths,"Pay was reasonable, hours were initially okBackward thinking, petty individuals in management positions, rude and somewhat threatening/lack of understanding regarding University exam times, ie we don't care that you have exams we want you to work regardless.",3.0,4 years ago,"2020, January"
Woolworths,Other staffs was really nice and was always willing to help me in whatever area I needed help in.Their was always customers that would stuff up your day but you Learn to get over them little things.,5.0,4 years ago,"2020, January"
Woolworths,"Some of my work colleagues were like family..Management
Duty of care
Wage budget compared to expectations..",1.0,6 months ago,"2020, January"
Woolworths,Good salary until you breakdown for how many hours you are required to work Very little understanding on day to day operations from upper management ,2.0,2 months ago,"2020, January"
Woolworths,"The people I meet no matter what branch we work at provide a friendly and positive environment to work in which makes our job fun and for fillingThere are really no challenges in our line of work but if I had to chose one it would be, try your hardest to be the best you can be",5.0,4 years ago,"2020, January"
Woolworths,"Honestly say it was a good place to work back in the late 90's but due to changes lack of staff and bad management i wouldnt recommend it to the younger onesBad management in most stores, care factor for their staff zero",3.0,2 years ago,"2020, January"
Woolworths,"People were nice. Isn't really much else to say that is positive.We didn't have a manager for 2 months, no more training was provided after first day. No chance for career progression as new managers were hired from elsewhere. Got in trouble for going to the bathroom. Only was given 5 hours per week after being told I would be receiving 25-30. Work was long and exhausting. Managers strict about breaks.",1.0,1 year ago,"2020, January"
Woolworths,"Good working environment (if the customers are friendly), great flexibility around uni and personal commitments. The team are always helpful and so long as you are respectful and punctual you are looked after and valued.Dealing with customers can be difficult or unfriendly, working as a casual who is older than 18 means shifts can sometimes be hard to come by.",4.0,4 years ago,"2020, January"
Woolworths,"My colleagues were very friendly and it was easy to talk to them. Working as a team was a good experience for meSome equipment is old and not working properly, management is very unorganised and demands unrealistic expectations (I was working for 2 people)",3.0,3 years ago,"2020, January"
Woolworths,"Good Pay,  Straight forward job description, suitable hours if you are a morning or afternoon person. Always have someone to talk to. Benefits are good as well.Repetitive work,  can be boring if you crave stimulation,  some heavy lifting required. lack of movement in the food chain if you start at ground zero and as a casual",4.0,1 year ago,"2020, January"
Woolworths,Great opportunity to gain breadth of experience and fast paced environment. Committed to doing the right thing for employees in terms of career development and engagement.Silo organisation so difficult to get cross functional traction. Some leaders more concerned about 'being right' than 'doing the right thing',3.0,3 years ago,"2020, January"
Woolworths,"A multitude of different tasks are available for each employee from assisting with the frontend to preparing fresh deli or seafood items or working in Produce.Management can be tricky at the best of times. My advice would to not let them get to you, think before you do and work hard but don't ge a robot. Management will use and abuse you if you let them!",3.0,4 years ago,"2020, January"
Woolworths,"Great salary, career advancement & opportunity.High pressure for sales growth & profit.  Easy to get burnt out. Need to be switched on 24/7.  Need to use own initiative and marketing skills to chase sales, very hands on and getting to know your customers is a must.",5.0,4 years ago,"2020, January"
Woolworths,"Work in general having responsibilities, dealings with public on day to day basics.Learning & growing knowledge",1.0,4 years ago,"2020, January"
Woolworths,Working with nice people in a good environment. Being part of the Woolworths Team. Good employersDealing with the public. People can be so rude to you because they think you are just a checkout person. They don't realise there is more to that in a supermarket,5.0,4 years ago,"2020, January"
Woolworths,"Trains excellent work ethic, great teams with excellent career opportunities if you are willing to invest a lot of your timeWages are constantly too low causing management to work way too many hours, work life balance is pretty much non existent if you want to excel as a manager. Expect to work some 12+ hour days,",3.0,4 years ago,"2020, January"
Woolworths,"Teaches how to overcome extreme adversity.
Salary is good, but can misconstrued in to not appearing that way when looked at hours worked.
Strong team based environment.Lack of clear direction from upper echelon management.
Lost the simplicity in performing tasks.
Wage restrictions have had drastic implications on sales",1.0,4 years ago,"2020, January"
Woolworths,"Flexible working hours,Woolworths provides people without any working experience an opportunity to gain that experience. Being one of the giant retailers, it adds as a great reference to CVs.Poor management, new recruits must be given proper training to develop more confidence in their roles, break and meal times should not be compromised. Communication between staff and management can be improved by having regular team meetings for opinions and discussions.",2.0,4 years ago,"2020, January"
Woolworths,"Woolies is a great place to work, with opportunities for career advancement always presenting. There are so many different positions in every store, meaning the opportunity to learn about new things is always there!It is a very fast paced environment to work in at times, but perfect for those who look at the busy times as a challenge!",5.0,2 years ago,"2020, January"
Woolworths,"Flexible hours when needing to work around appointments, schooling  etc. And if you show interest, they are willing to show and give you more responsibilities.The working under pressure to ensure Customer satisfaction.",4.0,4 years ago,"2020, January"
